# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ge06c52258" 
Total_plasma_electron_pressure_at_point_404______________________________ (pres_plasma_electron_profile404)_ 7.01621419658391387e+04 
Total_plasma_electron_pressure_at_point_405______________________________ (pres_plasma_electron_profile405)_ 6.89431574853623752e+04 
Total_plasma_electron_pressure_at_point_406______________________________ (pres_plasma_electron_profile406)_ 6.77344864766777173e+04 
Total_plasma_electron_pressure_at_point_407______________________________ (pres_plasma_electron_profile407)_ 6.65361668575555959e+04 
Total_plasma_electron_pressure_at_point_408______________________________ (pres_plasma_electron_profile408)_ 6.53482352107953047e+04 
Total_plasma_electron_pressure_at_point_409______________________________ (pres_plasma_electron_profile409)_ 6.41707267439715142e+04 
Total_plasma_electron_pressure_at_point_410______________________________ (pres_plasma_electron_profile410)_ 6.30036752475997346e+04 
Total_plasma_electron_pressure_at_point_411______________________________ (pres_plasma_electron_profile411)_ 6.18471130516359481e+04 
Total_plasma_electron_pressure_at_point_412______________________________ (pres_plasma_electron_profile412)_ 6.07010709802203492e+04 
Total_plasma_electron_pressure_at_point_413______________________________ (pres_plasma_electron_profile413)_ 5.95655783045692297e+04 
Total_plasma_electron_pressure_at_point_414______________________________ (pres_plasma_electron_profile414)_ 5.84406626939127964e+04 
Total_plasma_electron_pressure_at_point_415______________________________ (pres_plasma_electron_profile415)_ 5.73263501643716809e+04 
Total_plasma_electron_pressure_at_point_416______________________________ (pres_plasma_electron_profile416)_ 5.62226650256571447e+04 
Total_plasma_electron_pressure_at_point_417______________________________ (pres_plasma_electron_profile417)_ 5.51296298254746143e+04 
Total_plasma_electron_pressure_at_point_418______________________________ (pres_plasma_electron_profile418)_ 5.40472652915030267e+04 
Total_plasma_electron_pressure_at_point_419______________________________ (pres_plasma_electron_profile419)_ 5.29755902708150679e+04 
Total_plasma_electron_pressure_at_point_420______________________________ (pres_plasma_electron_profile420)_ 5.19146216665978209e+04 
Total_plasma_electron_pressure_at_point_421______________________________ (pres_plasma_electron_profile421)_ 5.08643743720250204e+04 
Total_plasma_electron_pressure_at_point_422______________________________ (pres_plasma_electron_profile422)_ 4.98248612011282021e+04 
Total_plasma_electron_pressure_at_point_423______________________________ (pres_plasma_electron_profile423)_ 4.87960928165064179e+04 
Total_plasma_electron_pressure_at_point_424______________________________ (pres_plasma_electron_profile424)_ 4.77780776537110141e+04 
Total_plasma_electron_pressure_at_point_425______________________________ (pres_plasma_electron_profile425)_ 4.67708218421394049e+04 
Total_plasma_electron_pressure_at_point_426______________________________ (pres_plasma_electron_profile426)_ 4.57743291222706393e+04 
Total_plasma_electron_pressure_at_point_427______________________________ (pres_plasma_electron_profile427)_ 4.47886007590794325e+04 
Total_plasma_electron_pressure_at_point_428______________________________ (pres_plasma_electron_profile428)_ 4.38136354514722771e+04 
Total_plasma_electron_pressure_at_point_429______________________________ (pres_plasma_electron_profile429)_ 4.28494292376041412e+04 
Total_plasma_electron_pressure_at_point_430______________________________ (pres_plasma_electron_profile430)_ 4.18959753959552691e+04 
Total_plasma_electron_pressure_at_point_431______________________________ (pres_plasma_electron_profile431)_ 4.09532643420839959e+04 
Total_plasma_electron_pressure_at_point_432______________________________ (pres_plasma_electron_profile432)_ 4.00212835210200283e+04 
Total_plasma_electron_pressure_at_point_433______________________________ (pres_plasma_electron_profile433)_ 3.91000172953350921e+04 
Total_plasma_electron_pressure_at_point_434______________________________ (pres_plasma_electron_profile434)_ 3.81894468290286604e+04 
Total_plasma_electron_pressure_at_point_435______________________________ (pres_plasma_electron_profile435)_ 3.72895499675070532e+04 
Total_plasma_electron_pressure_at_point_436______________________________ (pres_plasma_electron_profile436)_ 3.64003011141282404e+04 
Total_plasma_electron_pressure_at_point_437______________________________ (pres_plasma_electron_profile437)_ 3.55216711040540395e+04 
Total_plasma_electron_pressure_at_point_438______________________________ (pres_plasma_electron_profile438)_ 3.46536270765201552e+04 
Total_plasma_electron_pressure_at_point_439______________________________ (pres_plasma_electron_profile439)_ 3.37961323471459400e+04 
Total_plasma_electron_pressure_at_point_440______________________________ (pres_plasma_electron_profile440)_ 3.29491462826113639e+04 
Total_plasma_electron_pressure_at_point_441______________________________ (pres_plasma_electron_profile441)_ 3.21126241810103420e+04 
Total_plasma_electron_pressure_at_point_442______________________________ (pres_plasma_electron_profile442)_ 3.12865171625598596e+04 
Total_plasma_electron_pressure_at_point_443______________________________ (pres_plasma_electron_profile443)_ 3.04707720772726243e+04 
Total_plasma_electron_pressure_at_point_444______________________________ (pres_plasma_electron_profile444)_ 2.96653314389366387e+04 
Total_plasma_electron_pressure_at_point_445______________________________ (pres_plasma_electron_profile445)_ 2.88701333986647514e+04 
Total_plasma_electron_pressure_at_point_446______________________________ (pres_plasma_electron_profile446)_ 2.80851117769574848e+04 
Total_plasma_electron_pressure_at_point_447______________________________ (pres_plasma_electron_profile447)_ 2.73101961815661562e+04 
Total_plasma_electron_pressure_at_point_448______________________________ (pres_plasma_electron_profile448)_ 2.65453122508861634e+04 
Total_plasma_electron_pressure_at_point_449______________________________ (pres_plasma_electron_profile449)_ 2.57903820814908431e+04 
Total_plasma_electron_pressure_at_point_450______________________________ (pres_plasma_electron_profile450)_ 2.50453249276571332e+04 
Total_plasma_electron_pressure_at_point_451______________________________ (pres_plasma_electron_profile451)_ 2.43100583070698412e+04 
Total_plasma_electron_pressure_at_point_452______________________________ (pres_plasma_electron_profile452)_ 2.35844997223413666e+04 
Total_plasma_electron_pressure_at_point_453______________________________ (pres_plasma_electron_profile453)_ 2.28685693347733068e+04 
Total_plasma_electron_pressure_at_point_454______________________________ (pres_plasma_electron_profile454)_ 2.21621941479763191e+04 
Total_plasma_electron_pressure_at_point_455______________________________ (pres_plasma_electron_profile455)_ 2.14653146625165027e+04 
Total_plasma_electron_pressure_at_point_456______________________________ (pres_plasma_electron_profile456)_ 2.07778957403487475e+04 
Total_plasma_electron_pressure_at_point_457______________________________ (pres_plasma_electron_profile457)_ 2.00999450214688259e+04 
Total_plasma_electron_pressure_at_point_458______________________________ (pres_plasma_electron_profile458)_ 1.94315458431558582e+04 
Total_plasma_electron_pressure_at_point_459______________________________ (pres_plasma_electron_profile459)_ 1.87729207256167028e+04 
Total_plasma_electron_pressure_at_point_460______________________________ (pres_plasma_electron_profile460)_ 1.81245685915912982e+04 
Total_plasma_electron_pressure_at_point_461______________________________ (pres_plasma_electron_profile461)_ 1.74876228465661916e+04 
Total_plasma_electron_pressure_at_point_462______________________________ (pres_plasma_electron_profile462)_ 1.68652335751395476e+04 
Total_plasma_electron_pressure_at_point_463______________________________ (pres_plasma_electron_profile463)_ 1.60628783721710170e+04 
Total_plasma_electron_pressure_at_point_464______________________________ (pres_plasma_electron_profile464)_ 1.50792921726224849e+04 
Total_plasma_electron_pressure_at_point_465______________________________ (pres_plasma_electron_profile465)_ 1.41198787012273133e+04 
Total_plasma_electron_pressure_at_point_466______________________________ (pres_plasma_electron_profile466)_ 1.31845867706401550e+04 
Total_plasma_electron_pressure_at_point_467______________________________ (pres_plasma_electron_profile467)_ 1.22733016469462455e+04 
Total_plasma_electron_pressure_at_point_468______________________________ (pres_plasma_electron_profile468)_ 1.13858152183577749e+04 
Total_plasma_electron_pressure_at_point_469______________________________ (pres_plasma_electron_profile469)_ 1.05217768687027892e+04 
Total_plasma_electron_pressure_at_point_470______________________________ (pres_plasma_electron_profile470)_ 9.68060739895739789e+03 
Total_plasma_electron_pressure_at_point_471______________________________ (pres_plasma_electron_profile471)_ 8.86133521761737757e+03 
Total_plasma_electron_pressure_at_point_472______________________________ (pres_plasma_electron_profile472)_ 8.06224627155926282e+03 
Total_plasma_electron_pressure_at_point_473______________________________ (pres_plasma_electron_profile473)_ 7.27999091878878244e+03 
Total_plasma_electron_pressure_at_point_474______________________________ (pres_plasma_electron_profile474)_ 6.50645286395704989e+03 
Total_plasma_electron_pressure_at_point_475______________________________ (pres_plasma_electron_profile475)_ 5.69315054851959394e+03 
Total_plasma_electron_pressure_at_point_476______________________________ (pres_plasma_electron_profile476)_ 5.25798171830950014e+03 
Total_plasma_electron_pressure_at_point_477______________________________ (pres_plasma_electron_profile477)_ 4.84010758762504611e+03 
Total_plasma_electron_pressure_at_point_478______________________________ (pres_plasma_electron_profile478)_ 4.43952815646623276e+03 
Total_plasma_electron_pressure_at_point_479______________________________ (pres_plasma_electron_profile479)_ 4.05624342483306236e+03 
Total_plasma_electron_pressure_at_point_480______________________________ (pres_plasma_electron_profile480)_ 3.69025339272553038e+03 
Total_plasma_electron_pressure_at_point_481______________________________ (pres_plasma_electron_profile481)_ 3.34155806014364134e+03 
Total_plasma_electron_pressure_at_point_482______________________________ (pres_plasma_electron_profile482)_ 3.01015742708739208e+03 
Total_plasma_electron_pressure_at_point_483______________________________ (pres_plasma_electron_profile483)_ 2.69605149355678304e+03 
Total_plasma_electron_pressure_at_point_484______________________________ (pres_plasma_electron_profile484)_ 2.39924025955181605e+03 
Total_plasma_electron_pressure_at_point_485______________________________ (pres_plasma_electron_profile485)_ 2.11972372507249020e+03 
Total_plasma_electron_pressure_at_point_486______________________________ (pres_plasma_electron_profile486)_ 1.85750189011880434e+03 
Total_plasma_electron_pressure_at_point_487______________________________ (pres_plasma_electron_profile487)_ 1.61257475469075962e+03 
Total_plasma_electron_pressure_at_point_488______________________________ (pres_plasma_electron_profile488)_ 1.38494231878835603e+03 
Total_plasma_electron_pressure_at_point_489______________________________ (pres_plasma_electron_profile489)_ 1.17460458241159336e+03 
Total_plasma_electron_pressure_at_point_490______________________________ (pres_plasma_electron_profile490)_ 9.81561545560471586e+02 
Total_plasma_electron_pressure_at_point_491______________________________ (pres_plasma_electron_profile491)_ 8.05813208234990839e+02 
Total_plasma_electron_pressure_at_point_492______________________________ (pres_plasma_electron_profile492)_ 6.47359570435150772e+02 
Total_plasma_electron_pressure_at_point_493______________________________ (pres_plasma_electron_profile493)_ 5.06200632160951670e+02 
Total_plasma_electron_pressure_at_point_494______________________________ (pres_plasma_electron_profile494)_ 3.82336393412393534e+02 
Total_plasma_electron_pressure_at_point_495______________________________ (pres_plasma_electron_profile495)_ 2.75766854189476305e+02 
Total_plasma_electron_pressure_at_point_496______________________________ (pres_plasma_electron_profile496)_ 1.86492014492200013e+02 
Total_plasma_electron_pressure_at_point_497______________________________ (pres_plasma_electron_profile497)_ 1.14511874320564615e+02 
Total_plasma_electron_pressure_at_point_498______________________________ (pres_plasma_electron_profile498)_ 5.98264336745701115e+01 
Total_plasma_electron_pressure_at_point_499______________________________ (pres_plasma_electron_profile499)_ 2.24356925542165442e+01 
Total_plasma_electron_pressure_at_point_500______________________________ (pres_plasma_electron_profile500)_ 2.33965095950388546e+00 
Total_plasma_ion_pressure_at_point_0_____________________________________ (pres_plasma_ion_total_profile0)_ 5.71710824256795109e+05 
Total_plasma_ion_pressure_at_point_1_____________________________________ (pres_plasma_ion_total_profile1)_ 5.71705679201025865e+05 
Total_plasma_ion_pressure_at_point_2_____________________________________ (pres_plasma_ion_total_profile2)_ 5.71690244196665240e+05 
Total_plasma_ion_pressure_at_point_3_____________________________________ (pres_plasma_ion_total_profile3)_ 5.71664519732550834e+05 
Total_plasma_ion_pressure_at_point_4_____________________________________ (pres_plasma_ion_total_profile4)_ 5.71628506623404915e+05 
Total_plasma_ion_pressure_at_point_5_____________________________________ (pres_plasma_ion_total_profile5)_ 5.71582206009823247e+05 
Total_plasma_ion_pressure_at_point_6_____________________________________ (pres_plasma_ion_total_profile6)_ 5.71525619358259719e+05 
Total_plasma_ion_pressure_at_point_7_____________________________________ (pres_plasma_ion_total_profile7)_ 5.71458748461005860e+05 
Total_plasma_ion_pressure_at_point_8_____________________________________ (pres_plasma_ion_total_profile8)_ 5.71381595436167554e+05 
Total_plasma_ion_pressure_at_point_9_____________________________________ (pres_plasma_ion_total_profile9)_ 5.71294162727635005e+05 
Total_plasma_ion_pressure_at_point_10____________________________________ (pres_plasma_ion_total_profile10)_ 5.71196453105051303e+05 
Total_plasma_ion_pressure_at_point_11____________________________________ (pres_plasma_ion_total_profile11)_ 5.71088469663773081e+05 
Total_plasma_ion_pressure_at_point_12____________________________________ (pres_plasma_ion_total_profile12)_ 5.70970215824829414e+05 
Total_plasma_ion_pressure_at_point_13____________________________________ (pres_plasma_ion_total_profile13)_ 5.70841695334875374e+05 
Total_plasma_ion_pressure_at_point_14____________________________________ (pres_plasma_ion_total_profile14)_ 5.70702912266140804e+05 
Total_plasma_ion_pressure_at_point_15____________________________________ (pres_plasma_ion_total_profile15)_ 5.70553871016375371e+05 
Total_plasma_ion_pressure_at_point_16____________________________________ (pres_plasma_ion_total_profile16)_ 5.70394576308789314e+05 
Total_plasma_ion_pressure_at_point_17____________________________________ (pres_plasma_ion_total_profile17)_ 5.70225033191987313e+05 
Total_plasma_ion_pressure_at_point_18____________________________________ (pres_plasma_ion_total_profile18)_ 5.70045247039902606e+05 
Total_plasma_ion_pressure_at_point_19____________________________________ (pres_plasma_ion_total_profile19)_ 5.69855223551720963e+05 
Total_plasma_ion_pressure_at_point_20____________________________________ (pres_plasma_ion_total_profile20)_ 5.69654968751806417e+05 
Total_plasma_ion_pressure_at_point_21____________________________________ (pres_plasma_ion_total_profile21)_ 5.69444488989616744e+05 
Total_plasma_ion_pressure_at_point_22____________________________________ (pres_plasma_ion_total_profile22)_ 5.69223790939617436e+05 
Total_plasma_ion_pressure_at_point_23____________________________________ (pres_plasma_ion_total_profile23)_ 5.68992881601192523e+05 
Total_plasma_ion_pressure_at_point_24____________________________________ (pres_plasma_ion_total_profile24)_ 5.68751768298546900e+05 
Total_plasma_ion_pressure_at_point_25____________________________________ (pres_plasma_ion_total_profile25)_ 5.68500458680608310e+05 
Total_plasma_ion_pressure_at_point_26____________________________________ (pres_plasma_ion_total_profile26)_ 5.68238960720921867e+05 
Total_plasma_ion_pressure_at_point_27____________________________________ (pres_plasma_ion_total_profile27)_ 5.67967282717542490e+05 
Total_plasma_ion_pressure_at_point_28____________________________________ (pres_plasma_ion_total_profile28)_ 5.67685433292920119e+05 
Total_plasma_ion_pressure_at_point_29____________________________________ (pres_plasma_ion_total_profile29)_ 5.67393421393783530e+05 
Total_plasma_ion_pressure_at_point_30____________________________________ (pres_plasma_ion_total_profile30)_ 5.67091256291017518e+05 
Total_plasma_ion_pressure_at_point_31____________________________________ (pres_plasma_ion_total_profile31)_ 5.66778947579535423e+05 
Total_plasma_ion_pressure_at_point_32____________________________________ (pres_plasma_ion_total_profile32)_ 5.66456505178149324e+05 
Total_plasma_ion_pressure_at_point_33____________________________________ (pres_plasma_ion_total_profile33)_ 5.66123939329433138e+05 
Total_plasma_ion_pressure_at_point_34____________________________________ (pres_plasma_ion_total_profile34)_ 5.65781260599582805e+05 
Total_plasma_ion_pressure_at_point_35____________________________________ (pres_plasma_ion_total_profile35)_ 5.65428479878271581e+05 
Total_plasma_ion_pressure_at_point_36____________________________________ (pres_plasma_ion_total_profile36)_ 5.65065608378500794e+05 
Total_plasma_ion_pressure_at_point_37____________________________________ (pres_plasma_ion_total_profile37)_ 5.64692657636446180e+05 
Total_plasma_ion_pressure_at_point_38____________________________________ (pres_plasma_ion_total_profile38)_ 5.64309639511298621e+05 
Total_plasma_ion_pressure_at_point_39____________________________________ (pres_plasma_ion_total_profile39)_ 5.63916566185101867e+05 
Total_plasma_ion_pressure_at_point_40____________________________________ (pres_plasma_ion_total_profile40)_ 5.63513450162585708e+05 
Total_plasma_ion_pressure_at_point_41____________________________________ (pres_plasma_ion_total_profile41)_ 5.63100304270992521e+05 
Total_plasma_ion_pressure_at_point_42____________________________________ (pres_plasma_ion_total_profile42)_ 5.62677141659901477e+05 
Total_plasma_ion_pressure_at_point_43____________________________________ (pres_plasma_ion_total_profile43)_ 5.62243975801047287e+05 
Total_plasma_ion_pressure_at_point_44____________________________________ (pres_plasma_ion_total_profile44)_ 5.61800820488134632e+05 
Total_plasma_ion_pressure_at_point_45____________________________________ (pres_plasma_ion_total_profile45)_ 5.61347689836647012e+05 
Total_plasma_ion_pressure_at_point_46____________________________________ (pres_plasma_ion_total_profile46)_ 5.60884598283652216e+05 
Total_plasma_ion_pressure_at_point_47____________________________________ (pres_plasma_ion_total_profile47)_ 5.60411560587603017e+05 
Total_plasma_ion_pressure_at_point_48____________________________________ (pres_plasma_ion_total_profile48)_ 5.59928591828132048e+05 
Total_plasma_ion_pressure_at_point_49____________________________________ (pres_plasma_ion_total_profile49)_ 5.59435707405844121e+05 
Total_plasma_ion_pressure_at_point_50____________________________________ (pres_plasma_ion_total_profile50)_ 5.58932923042101669e+05 
Total_plasma_ion_pressure_at_point_51____________________________________ (pres_plasma_ion_total_profile51)_ 5.58420254778806935e+05 
Total_plasma_ion_pressure_at_point_52____________________________________ (pres_plasma_ion_total_profile52)_ 5.57897718978179153e+05 
Total_plasma_ion_pressure_at_point_53____________________________________ (pres_plasma_ion_total_profile53)_ 5.57365332322526956e+05 
Total_plasma_ion_pressure_at_point_54____________________________________ (pres_plasma_ion_total_profile54)_ 5.56823111814016360e+05 
Total_plasma_ion_pressure_at_point_55____________________________________ (pres_plasma_ion_total_profile55)_ 5.56271074774433509e+05 
Total_plasma_ion_pressure_at_point_56____________________________________ (pres_plasma_ion_total_profile56)_ 5.55709238844943698e+05 
Total_plasma_ion_pressure_at_point_57____________________________________ (pres_plasma_ion_total_profile57)_ 5.55137621985843871e+05 
Total_plasma_ion_pressure_at_point_58____________________________________ (pres_plasma_ion_total_profile58)_ 5.54556242476313142e+05 
Total_plasma_ion_pressure_at_point_59____________________________________ (pres_plasma_ion_total_profile59)_ 5.53965118914155173e+05 
Total_plasma_ion_pressure_at_point_60____________________________________ (pres_plasma_ion_total_profile60)_ 5.53364270215539378e+05 
Total_plasma_ion_pressure_at_point_61____________________________________ (pres_plasma_ion_total_profile61)_ 5.52753715614734450e+05 
Total_plasma_ion_pressure_at_point_62____________________________________ (pres_plasma_ion_total_profile62)_ 5.52133474663838162e+05 
Total_plasma_ion_pressure_at_point_63____________________________________ (pres_plasma_ion_total_profile63)_ 5.51503567232503905e+05 
Total_plasma_ion_pressure_at_point_64____________________________________ (pres_plasma_ion_total_profile64)_ 5.50864013507658965e+05 
Total_plasma_ion_pressure_at_point_65____________________________________ (pres_plasma_ion_total_profile65)_ 5.50214833993220935e+05 
Total_plasma_ion_pressure_at_point_66____________________________________ (pres_plasma_ion_total_profile66)_ 5.49556049509809120e+05 
Total_plasma_ion_pressure_at_point_67____________________________________ (pres_plasma_ion_total_profile67)_ 5.48887681194448727e+05 
Total_plasma_ion_pressure_at_point_68____________________________________ (pres_plasma_ion_total_profile68)_ 5.48209750500273542e+05 
Total_plasma_ion_pressure_at_point_69____________________________________ (pres_plasma_ion_total_profile69)_ 5.47522279196219635e+05 
Total_plasma_ion_pressure_at_point_70____________________________________ (pres_plasma_ion_total_profile70)_ 5.46825289366719313e+05 
Total_plasma_ion_pressure_at_point_71____________________________________ (pres_plasma_ion_total_profile71)_ 5.46118803411385161e+05 
Total_plasma_ion_pressure_at_point_72____________________________________ (pres_plasma_ion_total_profile72)_ 5.45402844044692465e+05 
Total_plasma_ion_pressure_at_point_73____________________________________ (pres_plasma_ion_total_profile73)_ 5.44677434295654879e+05 
Total_plasma_ion_pressure_at_point_74____________________________________ (pres_plasma_ion_total_profile74)_ 5.43942597507496946e+05 
Total_plasma_ion_pressure_at_point_75____________________________________ (pres_plasma_ion_total_profile75)_ 5.43198357337319292e+05 
Total_plasma_ion_pressure_at_point_76____________________________________ (pres_plasma_ion_total_profile76)_ 5.42444737755760550e+05 
Total_plasma_ion_pressure_at_point_77____________________________________ (pres_plasma_ion_total_profile77)_ 5.41681763046654873e+05 
Total_plasma_ion_pressure_at_point_78____________________________________ (pres_plasma_ion_total_profile78)_ 5.40909457806681516e+05 
Total_plasma_ion_pressure_at_point_79____________________________________ (pres_plasma_ion_total_profile79)_ 5.40127846945012570e+05 
Total_plasma_ion_pressure_at_point_80____________________________________ (pres_plasma_ion_total_profile80)_ 5.39336955682954169e+05 
Total_plasma_ion_pressure_at_point_81____________________________________ (pres_plasma_ion_total_profile81)_ 5.38536809553582221e+05 
Total_plasma_ion_pressure_at_point_82____________________________________ (pres_plasma_ion_total_profile82)_ 5.37727434401374310e+05 
Total_plasma_ion_pressure_at_point_83____________________________________ (pres_plasma_ion_total_profile83)_ 5.36908856381834950e+05 
Total_plasma_ion_pressure_at_point_84____________________________________ (pres_plasma_ion_total_profile84)_ 5.36081101961117471e+05 
Total_plasma_ion_pressure_at_point_85____________________________________ (pres_plasma_ion_total_profile85)_ 5.35244197915639379e+05 
Total_plasma_ion_pressure_at_point_86____________________________________ (pres_plasma_ion_total_profile86)_ 5.34398171331693185e+05 
Total_plasma_ion_pressure_at_point_87____________________________________ (pres_plasma_ion_total_profile87)_ 5.33543049605050823e+05 
Total_plasma_ion_pressure_at_point_88____________________________________ (pres_plasma_ion_total_profile88)_ 5.32678860440565972e+05 
Total_plasma_ion_pressure_at_point_89____________________________________ (pres_plasma_ion_total_profile89)_ 5.31805631851767073e+05 
Total_plasma_ion_pressure_at_point_90____________________________________ (pres_plasma_ion_total_profile90)_ 5.30923392160448479e+05 
Total_plasma_ion_pressure_at_point_91____________________________________ (pres_plasma_ion_total_profile91)_ 5.30032169996254263e+05 
Total_plasma_ion_pressure_at_point_92____________________________________ (pres_plasma_ion_total_profile92)_ 5.29131994296257268e+05 
Total_plasma_ion_pressure_at_point_93____________________________________ (pres_plasma_ion_total_profile93)_ 5.28222894304534304e+05 
Total_plasma_ion_pressure_at_point_94____________________________________ (pres_plasma_ion_total_profile94)_ 5.27304899571733084e+05 
Total_plasma_ion_pressure_at_point_95____________________________________ (pres_plasma_ion_total_profile95)_ 5.26378039954636479e+05 
Total_plasma_ion_pressure_at_point_96____________________________________ (pres_plasma_ion_total_profile96)_ 5.25442345615719678e+05 
Total_plasma_ion_pressure_at_point_97____________________________________ (pres_plasma_ion_total_profile97)_ 5.24497847022703849e+05 
Total_plasma_ion_pressure_at_point_98____________________________________ (pres_plasma_ion_total_profile98)_ 5.23544574948101828e+05 
Total_plasma_ion_pressure_at_point_99____________________________________ (pres_plasma_ion_total_profile99)_ 5.22582560468760727e+05 
Total_plasma_ion_pressure_at_point_100___________________________________ (pres_plasma_ion_total_profile100)_ 5.21611834965396847e+05 
Total_plasma_ion_pressure_at_point_101___________________________________ (pres_plasma_ion_total_profile101)_ 5.20632430122127582e+05 
Total_plasma_ion_pressure_at_point_102___________________________________ (pres_plasma_ion_total_profile102)_ 5.19644377925995970e+05 
Total_plasma_ion_pressure_at_point_103___________________________________ (pres_plasma_ion_total_profile103)_ 5.18647710666489787e+05 
Total_plasma_ion_pressure_at_point_104___________________________________ (pres_plasma_ion_total_profile104)_ 5.17642460935056442e+05 
Total_plasma_ion_pressure_at_point_105___________________________________ (pres_plasma_ion_total_profile105)_ 5.16628661624610599e+05 
Total_plasma_ion_pressure_at_point_106___________________________________ (pres_plasma_ion_total_profile106)_ 5.15606345929037605e+05 
Total_plasma_ion_pressure_at_point_107___________________________________ (pres_plasma_ion_total_profile107)_ 5.14575547342689475e+05 
Total_plasma_ion_pressure_at_point_108___________________________________ (pres_plasma_ion_total_profile108)_ 5.13536299659877666e+05 
Total_plasma_ion_pressure_at_point_109___________________________________ (pres_plasma_ion_total_profile109)_ 5.12488636974357767e+05 
Total_plasma_ion_pressure_at_point_110___________________________________ (pres_plasma_ion_total_profile110)_ 5.11432593678810692e+05 
Total_plasma_ion_pressure_at_point_111___________________________________ (pres_plasma_ion_total_profile111)_ 5.10368204464314680e+05 
Total_plasma_ion_pressure_at_point_112___________________________________ (pres_plasma_ion_total_profile112)_ 5.09295504319816362e+05 
Total_plasma_ion_pressure_at_point_113___________________________________ (pres_plasma_ion_total_profile113)_ 5.08214528531591932e+05 
Total_plasma_ion_pressure_at_point_114___________________________________ (pres_plasma_ion_total_profile114)_ 5.07125312682703661e+05 
Total_plasma_ion_pressure_at_point_115___________________________________ (pres_plasma_ion_total_profile115)_ 5.06027892652451643e+05 
Total_plasma_ion_pressure_at_point_116___________________________________ (pres_plasma_ion_total_profile116)_ 5.04922304615818546e+05 
Total_plasma_ion_pressure_at_point_117___________________________________ (pres_plasma_ion_total_profile117)_ 5.03808585042907856e+05 
Total_plasma_ion_pressure_at_point_118___________________________________ (pres_plasma_ion_total_profile118)_ 5.02686770698378212e+05 
Total_plasma_ion_pressure_at_point_119___________________________________ (pres_plasma_ion_total_profile119)_ 5.01556898640869360e+05 
Total_plasma_ion_pressure_at_point_120___________________________________ (pres_plasma_ion_total_profile120)_ 5.00419006222424039e+05 
Total_plasma_ion_pressure_at_point_121___________________________________ (pres_plasma_ion_total_profile121)_ 4.99273131087902293e+05 
Total_plasma_ion_pressure_at_point_122___________________________________ (pres_plasma_ion_total_profile122)_ 4.98119311174390314e+05 
Total_plasma_ion_pressure_at_point_123___________________________________ (pres_plasma_ion_total_profile123)_ 4.96957584710603755e+05 
Total_plasma_ion_pressure_at_point_124___________________________________ (pres_plasma_ion_total_profile124)_ 4.95787990216283652e+05 
Total_plasma_ion_pressure_at_point_125___________________________________ (pres_plasma_ion_total_profile125)_ 4.94610566501587280e+05 
Total_plasma_ion_pressure_at_point_126___________________________________ (pres_plasma_ion_total_profile126)_ 4.93425352666471619e+05 
Total_plasma_ion_pressure_at_point_127___________________________________ (pres_plasma_ion_total_profile127)_ 4.92232388100071577e+05 
Total_plasma_ion_pressure_at_point_128___________________________________ (pres_plasma_ion_total_profile128)_ 4.91031712480071874e+05 
Total_plasma_ion_pressure_at_point_129___________________________________ (pres_plasma_ion_total_profile129)_ 4.89823365772071062e+05 
Total_plasma_ion_pressure_at_point_130___________________________________ (pres_plasma_ion_total_profile130)_ 4.88607388228941243e+05 
Total_plasma_ion_pressure_at_point_131___________________________________ (pres_plasma_ion_total_profile131)_ 4.87383820390180394e+05 
Total_plasma_ion_pressure_at_point_132___________________________________ (pres_plasma_ion_total_profile132)_ 4.86152703081257700e+05 
Total_plasma_ion_pressure_at_point_133___________________________________ (pres_plasma_ion_total_profile133)_ 4.84914077412953426e+05 
Total_plasma_ion_pressure_at_point_134___________________________________ (pres_plasma_ion_total_profile134)_ 4.83667984780691448e+05 
Total_plasma_ion_pressure_at_point_135___________________________________ (pres_plasma_ion_total_profile135)_ 4.82414466863865557e+05 
Total_plasma_ion_pressure_at_point_136___________________________________ (pres_plasma_ion_total_profile136)_ 4.81153565625159186e+05 
Total_plasma_ion_pressure_at_point_137___________________________________ (pres_plasma_ion_total_profile137)_ 4.79885323309858155e+05 
Total_plasma_ion_pressure_at_point_138___________________________________ (pres_plasma_ion_total_profile138)_ 4.78609782445157354e+05 
Total_plasma_ion_pressure_at_point_139___________________________________ (pres_plasma_ion_total_profile139)_ 4.77326985839460220e+05 
Total_plasma_ion_pressure_at_point_140___________________________________ (pres_plasma_ion_total_profile140)_ 4.76036976581670518e+05 
Total_plasma_ion_pressure_at_point_141___________________________________ (pres_plasma_ion_total_profile141)_ 4.74739798040479596e+05 
Total_plasma_ion_pressure_at_point_142___________________________________ (pres_plasma_ion_total_profile142)_ 4.73435493863644369e+05 
Total_plasma_ion_pressure_at_point_143___________________________________ (pres_plasma_ion_total_profile143)_ 4.72124107977259962e+05 
Total_plasma_ion_pressure_at_point_144___________________________________ (pres_plasma_ion_total_profile144)_ 4.70805684585024370e+05 
Total_plasma_ion_pressure_at_point_145___________________________________ (pres_plasma_ion_total_profile145)_ 4.69480268167497532e+05 
Total_plasma_ion_pressure_at_point_146___________________________________ (pres_plasma_ion_total_profile146)_ 4.68147903481350571e+05 
