# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g84679f54d" 
He_concentration_at_point_22_____________________________________________ (f_nd_impurity_electrons1_22)__ 8.02793129432009216e+18 OP 
He_concentration_at_point_23_____________________________________________ (f_nd_impurity_electrons1_23)__ 8.02742452389373133e+18 OP 
He_concentration_at_point_24_____________________________________________ (f_nd_impurity_electrons1_24)__ 8.02689516689556787e+18 OP 
He_concentration_at_point_25_____________________________________________ (f_nd_impurity_electrons1_25)__ 8.02634321502913126e+18 OP 
He_concentration_at_point_26_____________________________________________ (f_nd_impurity_electrons1_26)__ 8.02576865964032922e+18 OP 
He_concentration_at_point_27_____________________________________________ (f_nd_impurity_electrons1_27)__ 8.02517149171688038e+18 OP 
He_concentration_at_point_28_____________________________________________ (f_nd_impurity_electrons1_28)__ 8.02455170188770509e+18 OP 
He_concentration_at_point_29_____________________________________________ (f_nd_impurity_electrons1_29)__ 8.02390928042229658e+18 OP 
He_concentration_at_point_30_____________________________________________ (f_nd_impurity_electrons1_30)__ 8.02324421723009126e+18 OP 
He_concentration_at_point_31_____________________________________________ (f_nd_impurity_electrons1_31)__ 8.02255650185977242e+18 OP 
He_concentration_at_point_32_____________________________________________ (f_nd_impurity_electrons1_32)__ 8.02184612349858816e+18 OP 
He_concentration_at_point_33_____________________________________________ (f_nd_impurity_electrons1_33)__ 8.02111307097162138e+18 OP 
He_concentration_at_point_34_____________________________________________ (f_nd_impurity_electrons1_34)__ 8.02035733274104525e+18 OP 
He_concentration_at_point_35_____________________________________________ (f_nd_impurity_electrons1_35)__ 8.01957889690534605e+18 OP 
He_concentration_at_point_36_____________________________________________ (f_nd_impurity_electrons1_36)__ 8.01877775119853363e+18 OP 
He_concentration_at_point_37_____________________________________________ (f_nd_impurity_electrons1_37)__ 8.01795388298930688e+18 OP 
He_concentration_at_point_38_____________________________________________ (f_nd_impurity_electrons1_38)__ 8.01710727928021709e+18 OP 
He_concentration_at_point_39_____________________________________________ (f_nd_impurity_electrons1_39)__ 8.01623792670678733e+18 OP 
He_concentration_at_point_40_____________________________________________ (f_nd_impurity_electrons1_40)__ 8.01534581153661542e+18 OP 
He_concentration_at_point_41_____________________________________________ (f_nd_impurity_electrons1_41)__ 8.01443091966844723e+18 OP 
He_concentration_at_point_42_____________________________________________ (f_nd_impurity_electrons1_42)__ 8.01349323663123046e+18 OP 
He_concentration_at_point_43_____________________________________________ (f_nd_impurity_electrons1_43)__ 8.01253274758312858e+18 OP 
He_concentration_at_point_44_____________________________________________ (f_nd_impurity_electrons1_44)__ 8.01154943731053056e+18 OP 
He_concentration_at_point_45_____________________________________________ (f_nd_impurity_electrons1_45)__ 8.01054329022701056e+18 OP 
He_concentration_at_point_46_____________________________________________ (f_nd_impurity_electrons1_46)__ 8.00951429037227622e+18 OP 
He_concentration_at_point_47_____________________________________________ (f_nd_impurity_electrons1_47)__ 8.00846242141108838e+18 OP 
He_concentration_at_point_48_____________________________________________ (f_nd_impurity_electrons1_48)__ 8.00738766663214592e+18 OP 
He_concentration_at_point_49_____________________________________________ (f_nd_impurity_electrons1_49)__ 8.00629000894695936e+18 OP 
He_concentration_at_point_50_____________________________________________ (f_nd_impurity_electrons1_50)__ 8.00516943088867328e+18 OP 
He_concentration_at_point_51_____________________________________________ (f_nd_impurity_electrons1_51)__ 8.00402591461089280e+18 OP 
He_concentration_at_point_52_____________________________________________ (f_nd_impurity_electrons1_52)__ 8.00285944188644864e+18 OP 
He_concentration_at_point_53_____________________________________________ (f_nd_impurity_electrons1_53)__ 8.00166999410616422e+18 OP 
He_concentration_at_point_54_____________________________________________ (f_nd_impurity_electrons1_54)__ 8.00045755227757261e+18 OP 
He_concentration_at_point_55_____________________________________________ (f_nd_impurity_electrons1_55)__ 7.99922209702362317e+18 OP 
He_concentration_at_point_56_____________________________________________ (f_nd_impurity_electrons1_56)__ 7.99796360858134528e+18 OP 
He_concentration_at_point_57_____________________________________________ (f_nd_impurity_electrons1_57)__ 7.99668206680048640e+18 OP 
He_concentration_at_point_58_____________________________________________ (f_nd_impurity_electrons1_58)__ 7.99537745114213683e+18 OP 
He_concentration_at_point_59_____________________________________________ (f_nd_impurity_electrons1_59)__ 7.99404974067730432e+18 OP 
He_concentration_at_point_60_____________________________________________ (f_nd_impurity_electrons1_60)__ 7.99269891408546611e+18 OP 
He_concentration_at_point_61_____________________________________________ (f_nd_impurity_electrons1_61)__ 7.99132494965310259e+18 OP 
He_concentration_at_point_62_____________________________________________ (f_nd_impurity_electrons1_62)__ 7.98992782527218893e+18 OP 
He_concentration_at_point_63_____________________________________________ (f_nd_impurity_electrons1_63)__ 7.98850751843865498e+18 OP 
He_concentration_at_point_64_____________________________________________ (f_nd_impurity_electrons1_64)__ 7.98706400625083494e+18 OP 
He_concentration_at_point_65_____________________________________________ (f_nd_impurity_electrons1_65)__ 7.98559726540785357e+18 OP 
He_concentration_at_point_66_____________________________________________ (f_nd_impurity_electrons1_66)__ 7.98410727220801946e+18 OP 
He_concentration_at_point_67_____________________________________________ (f_nd_impurity_electrons1_67)__ 7.98259400254715597e+18 OP 
He_concentration_at_point_68_____________________________________________ (f_nd_impurity_electrons1_68)__ 7.98105743191692083e+18 OP 
He_concentration_at_point_69_____________________________________________ (f_nd_impurity_electrons1_69)__ 7.97949753540307866e+18 OP 
He_concentration_at_point_70_____________________________________________ (f_nd_impurity_electrons1_70)__ 7.97791428768376525e+18 OP 
He_concentration_at_point_71_____________________________________________ (f_nd_impurity_electrons1_71)__ 7.97630766302768845e+18 OP 
He_concentration_at_point_72_____________________________________________ (f_nd_impurity_electrons1_72)__ 7.97467763529232589e+18 OP 
He_concentration_at_point_73_____________________________________________ (f_nd_impurity_electrons1_73)__ 7.97302417792206950e+18 OP 
He_concentration_at_point_74_____________________________________________ (f_nd_impurity_electrons1_74)__ 7.97134726394635264e+18 OP 
He_concentration_at_point_75_____________________________________________ (f_nd_impurity_electrons1_75)__ 7.96964686597773210e+18 OP 
He_concentration_at_point_76_____________________________________________ (f_nd_impurity_electrons1_76)__ 7.96792295620993946e+18 OP 
He_concentration_at_point_77_____________________________________________ (f_nd_impurity_electrons1_77)__ 7.96617550641590682e+18 OP 
He_concentration_at_point_78_____________________________________________ (f_nd_impurity_electrons1_78)__ 7.96440448794574643e+18 OP 
He_concentration_at_point_79_____________________________________________ (f_nd_impurity_electrons1_79)__ 7.96260987172470682e+18 OP 
He_concentration_at_point_80_____________________________________________ (f_nd_impurity_electrons1_80)__ 7.96079162825108275e+18 OP 
He_concentration_at_point_81_____________________________________________ (f_nd_impurity_electrons1_81)__ 7.95894972759410074e+18 OP 
He_concentration_at_point_82_____________________________________________ (f_nd_impurity_electrons1_82)__ 7.95708413939176550e+18 OP 
He_concentration_at_point_83_____________________________________________ (f_nd_impurity_electrons1_83)__ 7.95519483284866458e+18 OP 
He_concentration_at_point_84_____________________________________________ (f_nd_impurity_electrons1_84)__ 7.95328177673374515e+18 OP 
He_concentration_at_point_85_____________________________________________ (f_nd_impurity_electrons1_85)__ 7.95134493937805005e+18 OP 
He_concentration_at_point_86_____________________________________________ (f_nd_impurity_electrons1_86)__ 7.94938428867242086e+18 OP 
He_concentration_at_point_87_____________________________________________ (f_nd_impurity_electrons1_87)__ 7.94739979206515302e+18 OP 
He_concentration_at_point_88_____________________________________________ (f_nd_impurity_electrons1_88)__ 7.94539141655962829e+18 OP 
He_concentration_at_point_89_____________________________________________ (f_nd_impurity_electrons1_89)__ 7.94335912871189709e+18 OP 
He_concentration_at_point_90_____________________________________________ (f_nd_impurity_electrons1_90)__ 7.94130289462822810e+18 OP 
He_concentration_at_point_91_____________________________________________ (f_nd_impurity_electrons1_91)__ 7.93922267996261581e+18 OP 
He_concentration_at_point_92_____________________________________________ (f_nd_impurity_electrons1_92)__ 7.93711844991425434e+18 OP 
He_concentration_at_point_93_____________________________________________ (f_nd_impurity_electrons1_93)__ 7.93499016922496000e+18 OP 
He_concentration_at_point_94_____________________________________________ (f_nd_impurity_electrons1_94)__ 7.93283780217656832e+18 OP 
He_concentration_at_point_95_____________________________________________ (f_nd_impurity_electrons1_95)__ 7.93066131258828083e+18 OP 
He_concentration_at_point_96_____________________________________________ (f_nd_impurity_electrons1_96)__ 7.92846066381396480e+18 OP 
He_concentration_at_point_97_____________________________________________ (f_nd_impurity_electrons1_97)__ 7.92623581873943142e+18 OP 
He_concentration_at_point_98_____________________________________________ (f_nd_impurity_electrons1_98)__ 7.92398673977965363e+18 OP 
He_concentration_at_point_99_____________________________________________ (f_nd_impurity_electrons1_99)__ 7.92171338887594701e+18 OP 
He_concentration_at_point_100____________________________________________ (f_nd_impurity_electrons1_100)_ 7.91941572749310566e+18 OP 
He_concentration_at_point_101____________________________________________ (f_nd_impurity_electrons1_101)_ 7.91709371661650227e+18 OP 
He_concentration_at_point_102____________________________________________ (f_nd_impurity_electrons1_102)_ 7.91474731674913382e+18 OP 
He_concentration_at_point_103____________________________________________ (f_nd_impurity_electrons1_103)_ 7.91237648790862848e+18 OP 
He_concentration_at_point_104____________________________________________ (f_nd_impurity_electrons1_104)_ 7.90998118962420634e+18 OP 
He_concentration_at_point_105____________________________________________ (f_nd_impurity_electrons1_105)_ 7.90756138093359309e+18 OP 
He_concentration_at_point_106____________________________________________ (f_nd_impurity_electrons1_106)_ 7.90511702037988762e+18 OP 
He_concentration_at_point_107____________________________________________ (f_nd_impurity_electrons1_107)_ 7.90264806600838758e+18 OP 
He_concentration_at_point_108____________________________________________ (f_nd_impurity_electrons1_108)_ 7.90015447536335565e+18 OP 
He_concentration_at_point_109____________________________________________ (f_nd_impurity_electrons1_109)_ 7.89763620548475290e+18 OP 
He_concentration_at_point_110____________________________________________ (f_nd_impurity_electrons1_110)_ 7.89509321290491290e+18 OP 
He_concentration_at_point_111____________________________________________ (f_nd_impurity_electrons1_111)_ 7.89252545364516557e+18 OP 
He_concentration_at_point_112____________________________________________ (f_nd_impurity_electrons1_112)_ 7.88993288321242624e+18 OP 
He_concentration_at_point_113____________________________________________ (f_nd_impurity_electrons1_113)_ 7.88731545659570688e+18 OP 
He_concentration_at_point_114____________________________________________ (f_nd_impurity_electrons1_114)_ 7.88467312826260992e+18 OP 
He_concentration_at_point_115____________________________________________ (f_nd_impurity_electrons1_115)_ 7.88200585215574323e+18 OP 
He_concentration_at_point_116____________________________________________ (f_nd_impurity_electrons1_116)_ 7.87931358168908800e+18 OP 
He_concentration_at_point_117____________________________________________ (f_nd_impurity_electrons1_117)_ 7.87659626974433075e+18 OP 
He_concentration_at_point_118____________________________________________ (f_nd_impurity_electrons1_118)_ 7.87385386866711962e+18 OP 
He_concentration_at_point_119____________________________________________ (f_nd_impurity_electrons1_119)_ 7.87108633026327245e+18 OP 
He_concentration_at_point_120____________________________________________ (f_nd_impurity_electrons1_120)_ 7.86829360579494093e+18 OP 
He_concentration_at_point_121____________________________________________ (f_nd_impurity_electrons1_121)_ 7.86547564597670195e+18 OP 
He_concentration_at_point_122____________________________________________ (f_nd_impurity_electrons1_122)_ 7.86263240097160499e+18 OP 
He_concentration_at_point_123____________________________________________ (f_nd_impurity_electrons1_123)_ 7.85976382038715699e+18 OP 
He_concentration_at_point_124____________________________________________ (f_nd_impurity_electrons1_124)_ 7.85686985327124480e+18 OP 
He_concentration_at_point_125____________________________________________ (f_nd_impurity_electrons1_125)_ 7.85395044810800742e+18 OP 
He_concentration_at_point_126____________________________________________ (f_nd_impurity_electrons1_126)_ 7.85100555281364378e+18 OP 
He_concentration_at_point_127____________________________________________ (f_nd_impurity_electrons1_127)_ 7.84803511473215386e+18 OP 
He_concentration_at_point_128____________________________________________ (f_nd_impurity_electrons1_128)_ 7.84503908063103283e+18 OP 
He_concentration_at_point_129____________________________________________ (f_nd_impurity_electrons1_129)_ 7.84201739669689037e+18 OP 
He_concentration_at_point_130____________________________________________ (f_nd_impurity_electrons1_130)_ 7.83897000853100646e+18 OP 
He_concentration_at_point_131____________________________________________ (f_nd_impurity_electrons1_131)_ 7.83589686114483712e+18 OP 
He_concentration_at_point_132____________________________________________ (f_nd_impurity_electrons1_132)_ 7.83279789895543296e+18 OP 
He_concentration_at_point_133____________________________________________ (f_nd_impurity_electrons1_133)_ 7.82967306578081485e+18 OP 
He_concentration_at_point_134____________________________________________ (f_nd_impurity_electrons1_134)_ 7.82652230483526656e+18 OP 
He_concentration_at_point_135____________________________________________ (f_nd_impurity_electrons1_135)_ 7.82334555872456397e+18 OP 
He_concentration_at_point_136____________________________________________ (f_nd_impurity_electrons1_136)_ 7.82014276944114176e+18 OP 
He_concentration_at_point_137____________________________________________ (f_nd_impurity_electrons1_137)_ 7.81691387835917824e+18 OP 
He_concentration_at_point_138____________________________________________ (f_nd_impurity_electrons1_138)_ 7.81365882622962074e+18 OP 
He_concentration_at_point_139____________________________________________ (f_nd_impurity_electrons1_139)_ 7.81037755317513421e+18 OP 
He_concentration_at_point_140____________________________________________ (f_nd_impurity_electrons1_140)_ 7.80706999868497203e+18 OP 
He_concentration_at_point_141____________________________________________ (f_nd_impurity_electrons1_141)_ 7.80373610160978842e+18 OP 
He_concentration_at_point_142____________________________________________ (f_nd_impurity_electrons1_142)_ 7.80037580015635558e+18 OP 
He_concentration_at_point_143____________________________________________ (f_nd_impurity_electrons1_143)_ 7.79698903188221747e+18 OP 
He_concentration_at_point_144____________________________________________ (f_nd_impurity_electrons1_144)_ 7.79357573369027072e+18 OP 
He_concentration_at_point_145____________________________________________ (f_nd_impurity_electrons1_145)_ 7.79013584182324838e+18 OP 
He_concentration_at_point_146____________________________________________ (f_nd_impurity_electrons1_146)_ 7.78666929185814221e+18 OP 
He_concentration_at_point_147____________________________________________ (f_nd_impurity_electrons1_147)_ 7.78317601870053888e+18 OP 
He_concentration_at_point_148____________________________________________ (f_nd_impurity_electrons1_148)_ 7.77965595657886925e+18 OP 
He_concentration_at_point_149____________________________________________ (f_nd_impurity_electrons1_149)_ 7.77610903903857869e+18 OP 
He_concentration_at_point_150____________________________________________ (f_nd_impurity_electrons1_150)_ 7.77253519893621760e+18 OP 
He_concentration_at_point_151____________________________________________ (f_nd_impurity_electrons1_151)_ 7.76893436843343258e+18 OP 
He_concentration_at_point_152____________________________________________ (f_nd_impurity_electrons1_152)_ 7.76530647899088282e+18 OP 
He_concentration_at_point_153____________________________________________ (f_nd_impurity_electrons1_153)_ 7.76165146136206848e+18 OP 
He_concentration_at_point_154____________________________________________ (f_nd_impurity_electrons1_154)_ 7.75796924558705357e+18 OP 
He_concentration_at_point_155____________________________________________ (f_nd_impurity_electrons1_155)_ 7.75425976098612634e+18 OP 
He_concentration_at_point_156____________________________________________ (f_nd_impurity_electrons1_156)_ 7.75052293615332762e+18 OP 
He_concentration_at_point_157____________________________________________ (f_nd_impurity_electrons1_157)_ 7.74675869894992589e+18 OP 
He_concentration_at_point_158____________________________________________ (f_nd_impurity_electrons1_158)_ 7.74296697649776845e+18 OP 
He_concentration_at_point_159____________________________________________ (f_nd_impurity_electrons1_159)_ 7.73914769517254656e+18 OP 
He_concentration_at_point_160____________________________________________ (f_nd_impurity_electrons1_160)_ 7.73530078059696333e+18 OP 
He_concentration_at_point_161____________________________________________ (f_nd_impurity_electrons1_161)_ 7.73142615763379302e+18 OP 
He_concentration_at_point_162____________________________________________ (f_nd_impurity_electrons1_162)_ 7.72752375037884928e+18 OP 
He_concentration_at_point_163____________________________________________ (f_nd_impurity_electrons1_163)_ 7.72359348215384371e+18 OP 
He_concentration_at_point_164____________________________________________ (f_nd_impurity_electrons1_164)_ 7.71963527549913907e+18 OP 
He_concentration_at_point_165____________________________________________ (f_nd_impurity_electrons1_165)_ 7.71564905216639488e+18 OP 
He_concentration_at_point_166____________________________________________ (f_nd_impurity_electrons1_166)_ 7.71163473311111578e+18 OP 
He_concentration_at_point_167____________________________________________ (f_nd_impurity_electrons1_167)_ 7.70759223848506778e+18 OP 
He_concentration_at_point_168____________________________________________ (f_nd_impurity_electrons1_168)_ 7.70352148762860646e+18 OP 
He_concentration_at_point_169____________________________________________ (f_nd_impurity_electrons1_169)_ 7.69942239906287206e+18 OP 
He_concentration_at_point_170____________________________________________ (f_nd_impurity_electrons1_170)_ 7.69529489048188314e+18 OP 
He_concentration_at_point_171____________________________________________ (f_nd_impurity_electrons1_171)_ 7.69113887874450330e+18 OP 
He_concentration_at_point_172____________________________________________ (f_nd_impurity_electrons1_172)_ 7.68695427986628915e+18 OP 
He_concentration_at_point_173____________________________________________ (f_nd_impurity_electrons1_173)_ 7.68274100901122048e+18 OP 
He_concentration_at_point_174____________________________________________ (f_nd_impurity_electrons1_174)_ 7.67849898048330547e+18 OP 
He_concentration_at_point_175____________________________________________ (f_nd_impurity_electrons1_175)_ 7.67422810771806106e+18 OP 
He_concentration_at_point_176____________________________________________ (f_nd_impurity_electrons1_176)_ 7.66992830327386112e+18 OP 
He_concentration_at_point_177____________________________________________ (f_nd_impurity_electrons1_177)_ 7.66559947882315469e+18 OP 
He_concentration_at_point_178____________________________________________ (f_nd_impurity_electrons1_178)_ 7.66124154514356122e+18 OP 
He_concentration_at_point_179____________________________________________ (f_nd_impurity_electrons1_179)_ 7.65685441210882355e+18 OP 
He_concentration_at_point_180____________________________________________ (f_nd_impurity_electrons1_180)_ 7.65243798867961856e+18 OP 
He_concentration_at_point_181____________________________________________ (f_nd_impurity_electrons1_181)_ 7.64799218289424179e+18 OP 
He_concentration_at_point_182____________________________________________ (f_nd_impurity_electrons1_182)_ 7.64351690185914470e+18 OP 
He_concentration_at_point_183____________________________________________ (f_nd_impurity_electrons1_183)_ 7.63901205173932339e+18 OP 
He_concentration_at_point_184____________________________________________ (f_nd_impurity_electrons1_184)_ 7.63447753774856397e+18 OP 
He_concentration_at_point_185____________________________________________ (f_nd_impurity_electrons1_185)_ 7.62991326413954560e+18 OP 
He_concentration_at_point_186____________________________________________ (f_nd_impurity_electrons1_186)_ 7.62531913419377664e+18 OP 
He_concentration_at_point_187____________________________________________ (f_nd_impurity_electrons1_187)_ 7.62069505021139866e+18 OP 
He_concentration_at_point_188____________________________________________ (f_nd_impurity_electrons1_188)_ 7.61604091350080205e+18 OP 
He_concentration_at_point_189____________________________________________ (f_nd_impurity_electrons1_189)_ 7.61135662436811981e+18 OP 
He_concentration_at_point_190____________________________________________ (f_nd_impurity_electrons1_190)_ 7.60664208210652467e+18 OP 
He_concentration_at_point_191____________________________________________ (f_nd_impurity_electrons1_191)_ 7.60189718498538086e+18 OP 
He_concentration_at_point_192____________________________________________ (f_nd_impurity_electrons1_192)_ 7.59712183023921766e+18 OP 
He_concentration_at_point_193____________________________________________ (f_nd_impurity_electrons1_193)_ 7.59231591405653914e+18 OP 
He_concentration_at_point_194____________________________________________ (f_nd_impurity_electrons1_194)_ 7.58747933156845568e+18 OP 
He_concentration_at_point_195____________________________________________ (f_nd_impurity_electrons1_195)_ 7.58261197683712614e+18 OP 
He_concentration_at_point_196____________________________________________ (f_nd_impurity_electrons1_196)_ 7.57771374284404736e+18 OP 
He_concentration_at_point_197____________________________________________ (f_nd_impurity_electrons1_197)_ 7.57278452147812352e+18 OP 
He_concentration_at_point_198____________________________________________ (f_nd_impurity_electrons1_198)_ 7.56782420352358195e+18 OP 
He_concentration_at_point_199____________________________________________ (f_nd_impurity_electrons1_199)_ 7.56283267864766874e+18 OP 
He_concentration_at_point_200____________________________________________ (f_nd_impurity_electrons1_200)_ 7.55780983538817126e+18 OP 
He_concentration_at_point_201____________________________________________ (f_nd_impurity_electrons1_201)_ 7.55275556114072576e+18 OP 
He_concentration_at_point_202____________________________________________ (f_nd_impurity_electrons1_202)_ 7.54766974214593741e+18 OP 
He_concentration_at_point_203____________________________________________ (f_nd_impurity_electrons1_203)_ 7.54255226347628954e+18 OP 
He_concentration_at_point_204____________________________________________ (f_nd_impurity_electrons1_204)_ 7.53740300902282957e+18 OP 
He_concentration_at_point_205____________________________________________ (f_nd_impurity_electrons1_205)_ 7.53222186148166656e+18 OP 
He_concentration_at_point_206____________________________________________ (f_nd_impurity_electrons1_206)_ 7.52700870234022912e+18 OP 
He_concentration_at_point_207____________________________________________ (f_nd_impurity_electrons1_207)_ 7.52176341186331853e+18 OP 
He_concentration_at_point_208____________________________________________ (f_nd_impurity_electrons1_208)_ 7.51648586907891814e+18 OP 
He_concentration_at_point_209____________________________________________ (f_nd_impurity_electrons1_209)_ 7.51117595176378573e+18 OP 
He_concentration_at_point_210____________________________________________ (f_nd_impurity_electrons1_210)_ 7.50583353642881331e+18 OP 
He_concentration_at_point_211____________________________________________ (f_nd_impurity_electrons1_211)_ 7.50045849830413107e+18 OP 
He_concentration_at_point_212____________________________________________ (f_nd_impurity_electrons1_212)_ 7.49505071132398797e+18 OP 
He_concentration_at_point_213____________________________________________ (f_nd_impurity_electrons1_213)_ 7.48961004811136717e+18 OP 
He_concentration_at_point_214____________________________________________ (f_nd_impurity_electrons1_214)_ 7.48413637996236288e+18 OP 
He_concentration_at_point_215____________________________________________ (f_nd_impurity_electrons1_215)_ 7.47862957683027968e+18 OP 
He_concentration_at_point_216____________________________________________ (f_nd_impurity_electrons1_216)_ 7.47308950730949120e+18 OP 
He_concentration_at_point_217____________________________________________ (f_nd_impurity_electrons1_217)_ 7.46751603861901210e+18 OP 
He_concentration_at_point_218____________________________________________ (f_nd_impurity_electrons1_218)_ 7.46190903658580480e+18 OP 
He_concentration_at_point_219____________________________________________ (f_nd_impurity_electrons1_219)_ 7.45626836562780672e+18 OP 
He_concentration_at_point_220____________________________________________ (f_nd_impurity_electrons1_220)_ 7.45059388873666867e+18 OP 
He_concentration_at_point_221____________________________________________ (f_nd_impurity_electrons1_221)_ 7.44488546746020659e+18 OP 
He_concentration_at_point_222____________________________________________ (f_nd_impurity_electrons1_222)_ 7.43914296188455424e+18 OP 
He_concentration_at_point_223____________________________________________ (f_nd_impurity_electrons1_223)_ 7.43336623061601587e+18 OP 
He_concentration_at_point_224____________________________________________ (f_nd_impurity_electrons1_224)_ 7.42755513076261171e+18 OP 
He_concentration_at_point_225____________________________________________ (f_nd_impurity_electrons1_225)_ 7.42170951791529984e+18 OP 
He_concentration_at_point_226____________________________________________ (f_nd_impurity_electrons1_226)_ 7.41582924612889395e+18 OP 
He_concentration_at_point_227____________________________________________ (f_nd_impurity_electrons1_227)_ 7.40991416790263398e+18 OP 
He_concentration_at_point_228____________________________________________ (f_nd_impurity_electrons1_228)_ 7.40396413416043520e+18 OP 
He_concentration_at_point_229____________________________________________ (f_nd_impurity_electrons1_229)_ 7.39797899423079731e+18 OP 
He_concentration_at_point_230____________________________________________ (f_nd_impurity_electrons1_230)_ 7.39195859582635008e+18 OP 
He_concentration_at_point_231____________________________________________ (f_nd_impurity_electrons1_231)_ 7.38590278502306509e+18 OP 
He_concentration_at_point_232____________________________________________ (f_nd_impurity_electrons1_232)_ 7.37981140623908762e+18 OP 
He_concentration_at_point_233____________________________________________ (f_nd_impurity_electrons1_233)_ 7.37368430221320397e+18 OP 
He_concentration_at_point_234____________________________________________ (f_nd_impurity_electrons1_234)_ 7.36752131398293402e+18 OP 
He_concentration_at_point_235____________________________________________ (f_nd_impurity_electrons1_235)_ 7.36132228086223053e+18 OP 
He_concentration_at_point_236____________________________________________ (f_nd_impurity_electrons1_236)_ 7.35508704041879142e+18 OP 
He_concentration_at_point_237____________________________________________ (f_nd_impurity_electrons1_237)_ 7.34881542845095834e+18 OP 
He_concentration_at_point_238____________________________________________ (f_nd_impurity_electrons1_238)_ 7.34250727896422400e+18 OP 
He_concentration_at_point_239____________________________________________ (f_nd_impurity_electrons1_239)_ 7.33616242414729011e+18 OP 
He_concentration_at_point_240____________________________________________ (f_nd_impurity_electrons1_240)_ 7.32978069434772890e+18 OP 
He_concentration_at_point_241____________________________________________ (f_nd_impurity_electrons1_241)_ 7.32336191804717568e+18 OP 
He_concentration_at_point_242____________________________________________ (f_nd_impurity_electrons1_242)_ 7.31690592183609856e+18 OP 
He_concentration_at_point_243____________________________________________ (f_nd_impurity_electrons1_243)_ 7.31041253038809395e+18 OP 
He_concentration_at_point_244____________________________________________ (f_nd_impurity_electrons1_244)_ 7.30388156643371725e+18 OP 
He_concentration_at_point_245____________________________________________ (f_nd_impurity_electrons1_245)_ 7.29731285073384755e+18 OP 
He_concentration_at_point_246____________________________________________ (f_nd_impurity_electrons1_246)_ 7.29070620205254349e+18 OP 
He_concentration_at_point_247____________________________________________ (f_nd_impurity_electrons1_247)_ 7.28406143712942285e+18 OP 
He_concentration_at_point_248____________________________________________ (f_nd_impurity_electrons1_248)_ 7.27737837065150976e+18 OP 
He_concentration_at_point_249____________________________________________ (f_nd_impurity_electrons1_249)_ 7.27065681522457702e+18 OP 
He_concentration_at_point_250____________________________________________ (f_nd_impurity_electrons1_250)_ 7.26389658134394163e+18 OP 
He_concentration_at_point_251____________________________________________ (f_nd_impurity_electrons1_251)_ 7.25709747736473293e+18 OP 
He_concentration_at_point_252____________________________________________ (f_nd_impurity_electrons1_252)_ 7.25025930947158118e+18 OP 
He_concentration_at_point_253____________________________________________ (f_nd_impurity_electrons1_253)_ 7.24338188164775014e+18 OP 
He_concentration_at_point_254____________________________________________ (f_nd_impurity_electrons1_254)_ 7.23646499564368589e+18 OP 
He_concentration_at_point_255____________________________________________ (f_nd_impurity_electrons1_255)_ 7.22950845094496666e+18 OP 
He_concentration_at_point_256____________________________________________ (f_nd_impurity_electrons1_256)_ 7.22251204473963315e+18 OP 
He_concentration_at_point_257____________________________________________ (f_nd_impurity_electrons1_257)_ 7.21547557188491162e+18 OP 
He_concentration_at_point_258____________________________________________ (f_nd_impurity_electrons1_258)_ 7.20839882487328870e+18 OP 
He_concentration_at_point_259____________________________________________ (f_nd_impurity_electrons1_259)_ 7.20128159379793101e+18 OP 
He_concentration_at_point_260____________________________________________ (f_nd_impurity_electrons1_260)_ 7.19412366631743795e+18 OP 
He_concentration_at_point_261____________________________________________ (f_nd_impurity_electrons1_261)_ 7.18692482761991680e+18 OP 
He_concentration_at_point_262____________________________________________ (f_nd_impurity_electrons1_262)_ 7.17968486038634291e+18 OP 
He_concentration_at_point_263____________________________________________ (f_nd_impurity_electrons1_263)_ 7.17240354475321446e+18 OP 
He_concentration_at_point_264____________________________________________ (f_nd_impurity_electrons1_264)_ 7.16508065827447194e+18 OP 
He_concentration_at_point_265____________________________________________ (f_nd_impurity_electrons1_265)_ 7.15771597588266086e+18 OP 
He_concentration_at_point_266____________________________________________ (f_nd_impurity_electrons1_266)_ 7.15030926984932045e+18 OP 
He_concentration_at_point_267____________________________________________ (f_nd_impurity_electrons1_267)_ 7.14286030974460518e+18 OP 
He_concentration_at_point_268____________________________________________ (f_nd_impurity_electrons1_268)_ 7.13536886239607296e+18 OP 
He_concentration_at_point_269____________________________________________ (f_nd_impurity_electrons1_269)_ 7.12783469184666419e+18 OP 
He_concentration_at_point_270____________________________________________ (f_nd_impurity_electrons1_270)_ 7.12025755931182182e+18 OP 
He_concentration_at_point_271____________________________________________ (f_nd_impurity_electrons1_271)_ 7.11263722313576038e+18 OP 
He_concentration_at_point_272____________________________________________ (f_nd_impurity_electrons1_272)_ 7.10497343874682470e+18 OP 
He_concentration_at_point_273____________________________________________ (f_nd_impurity_electrons1_273)_ 7.09726595861195059e+18 OP 
He_concentration_at_point_274____________________________________________ (f_nd_impurity_electrons1_274)_ 7.08951453219019981e+18 OP 
He_concentration_at_point_275____________________________________________ (f_nd_impurity_electrons1_275)_ 7.08171890588531405e+18 OP 
He_concentration_at_point_276____________________________________________ (f_nd_impurity_electrons1_276)_ 7.07387882299730842e+18 OP 
He_concentration_at_point_277____________________________________________ (f_nd_impurity_electrons1_277)_ 7.06599402367306138e+18 OP 
