 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_number__________________________________________________ (procver)_____________________     "3.1.0   R"
 Date_of_run_____________________________________________________________ (date)________________________     "19/06/2024"
 Time_of_run_____________________________________________________________ (time)________________________     "09:23"
 User____________________________________________________________________ (username)____________________     "root"    
 PROCESS_run_title_______________________________________________________ (runtitle)____________________     "ST Regression                                                                                      
 PROCESS_tag_number______________________________________________________ (tagno)_______________________     ""                                                                                                  
 PROCESS_git_branch_name_________________________________________________ (branch_name)_________________     "3218-bug-ci-tracking-step-will-fail-if-commit-message-contains"                                    
 PROCESS_last_commit_message_____________________________________________ (commsg)______________________     "TEST: commit message with |"                                                                       
 Input_filename__________________________________________________________ (fileprefix)__________________     "/__w/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT                                                                                                                                                                                                                                                                                                                                          "
 # Numerics #
 VMCON_error_flag________________________________________________________ (ifail)_______________________              1    
 # PROCESS found a feasible solution #
 Number_of_iteration_variables___________________________________________ (nvar)________________________             27    
 Number_of_constraints_(total)___________________________________________ (neqns+nineqns)_______________             17    
 Optimisation_switch_____________________________________________________ (ioptimz)_____________________              1    
 Figure_of_merit_switch__________________________________________________ (minmax)______________________             -5    
 Objective_function_name_________________________________________________ (objf_name)___________________     "fusion gain"                           
 Normalised_objective_function___________________________________________ (norm_objf)___________________     -1.7548795341515508E+01 OP 
 Square_root_of_the_sum_of_squares_of_the_constraint_residuals___________ (sqsumsq)_____________________      1.4631362150387869E-13 OP 
 VMCON_convergence_parameter_____________________________________________ (convergence_parameter)_______      7.1480480168035455E-14 OP 
 Number_of_VMCON_iterations______________________________________________ (nviter)______________________             37 OP 
 te______________________________________________________________________ (itvar001)____________________      1.1759429876036380E+01    
 te_(final_value/initial_value)__________________________________________ (xcm001)______________________      7.8396199173575865E-01    
 te_(range_normalised)___________________________________________________ (nitvar001)___________________      3.3797149380181896E-01    
 beta____________________________________________________________________ (itvar002)____________________      1.3112769981745656E-01    
 beta_(final_value/initial_value)________________________________________ (xcm002)______________________      6.5563849908728278E-01    
 beta_(range_normalised)_________________________________________________ (nitvar002)___________________      1.2235121193682479E-01    
 dene____________________________________________________________________ (itvar003)____________________      9.6762573667183657E+19    
 dene_(final_value/initial_value)________________________________________ (xcm003)______________________      6.4508382444789103E-01    
 dene_(range_normalised)_________________________________________________ (nitvar003)___________________      1.0391683037151923E-01    
 fdene___________________________________________________________________ (itvar004)____________________      1.0000000000000000E+00    
 fdene_(final_value/initial_value)_______________________________________ (xcm004)______________________      1.0000000000000000E+00    
 fdene_(range_normalised)________________________________________________ (nitvar004)___________________      1.0000000000000000E+00    
 hfact___________________________________________________________________ (itvar005)____________________      1.2000000000000000E+00    
 hfact_(final_value/initial_value)_______________________________________ (xcm005)______________________      1.2000000000000000E+00    
 hfact_(range_normalised)________________________________________________ (nitvar005)___________________      1.0000000000000000E+00    
 ohcth___________________________________________________________________ (itvar006)____________________      2.1031960348458512E-01    
 ohcth_(final_value/initial_value)_______________________________________ (xcm006)______________________      8.4127841393834046E-01    
 ohcth_(range_normalised)________________________________________________ (nitvar006)___________________      3.8365873081826624E-01    
 q_______________________________________________________________________ (itvar007)____________________      5.8257560394944523E+00    
 q_(final_value/initial_value)___________________________________________ (xcm007)______________________      9.7095933991574213E-01    
 q_(range_normalised)____________________________________________________ (nitvar007)___________________      1.6622094349967370E-01    
 fradpwr_________________________________________________________________ (itvar008)____________________      7.0914314078322316E-01    
 fradpwr_(final_value/initial_value)_____________________________________ (xcm008)______________________      1.1080361574737860E+00    
 fradpwr_(range_normalised)______________________________________________ (nitvar008)___________________      7.0885199277599920E-01    
 bore____________________________________________________________________ (itvar009)____________________      2.3518784779320806E-01    
 bore_(final_value/initial_value)________________________________________ (xcm009)______________________      7.8395949264402676E-01    
 bore_(range_normalised)_________________________________________________ (nitvar009)___________________      1.9312549684744007E-01    
 fbetatry________________________________________________________________ (itvar010)____________________      8.7089201614489586E-01    
 fbetatry_(final_value/initial_value)____________________________________ (xcm010)______________________      1.1611893548598609E+00    
 fbetatry_(range_normalised)_____________________________________________ (nitvar010)___________________      8.6958789509585432E-01    
 fpinj___________________________________________________________________ (itvar011)____________________      9.4973280742577848E-01    
 fpinj_(final_value/initial_value)_______________________________________ (xcm011)______________________      9.4973280742577848E-01    
 fpinj_(range_normalised)________________________________________________ (nitvar011)___________________      3.8859200825086493E-01    
 fstrcase________________________________________________________________ (itvar012)____________________      7.1104090546195109E-01    
 fstrcase_(final_value/initial_value)____________________________________ (xcm012)______________________      7.1104090546195109E-01    
 fstrcase_(range_normalised)_____________________________________________ (nitvar012)___________________      7.0812212672924357E-01    
 fstrcond________________________________________________________________ (itvar013)____________________      6.9219759149673010E-01    
 fstrcond_(final_value/initial_value)____________________________________ (xcm013)______________________      6.9219759149673010E-01    
 fstrcond_(range_normalised)_____________________________________________ (nitvar013)___________________      6.9188948097770786E-01    
