 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_________________________________________________________ (procver)_____________________     "3.1.0"
 Date_of_run_____________________________________________________________ (date)________________________     "27/03/2025 UTC"
 Time_of_run_____________________________________________________________ (time)________________________     "10:34"
 User____________________________________________________________________ (username)____________________     "runner"
 PROCESS_run_title_______________________________________________________ (runtitle)____________________     "Generic large tokamak"
 PROCESS_git_tag_________________________________________________________ (tagno)_______________________     ""
 PROCESS_git_branch______________________________________________________ (branch_name)_________________     ""
 Input_filename__________________________________________________________ (fileprefix)__________________     "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak.IN.DAT"
 Optimisation_switch_____________________________________________________ (ioptimz)_____________________              1    
 # Numerics #
 VMCON_error_flag________________________________________________________ (ifail)_______________________              1    
 # PROCESS found a feasible solution #
 Number_of_iteration_variables___________________________________________ (nvar)________________________             44    
 Number_of_constraints_(total)___________________________________________ (neqns+nineqns)_______________             26    
 Optimisation_switch_____________________________________________________ (ioptimz)_____________________              1    
 Figure_of_merit_switch__________________________________________________ (minmax)______________________              1    
 Objective_function_name_________________________________________________ (objf_name)___________________     "major radius"                          
 Normalised_objective_function____________________________________________ (norm_objf)____________________ 1.60000000000000009e+00 OP
 Square_root_of_the_sum_of_squares_of_the_constraint_residuals____________ (sqsumsq)______________________ 7.74252248389027347e-07 OP
 VMCON_convergence_parameter______________________________________________ (convergence_parameter)________ 1.08969133600221607e-13 OP
 Number_of_VMCON_iterations______________________________________________ (nviter)______________________              7 OP 
 bt_______________________________________________________________________ (itvar001)_____________________ 5.34734404852533629e+00
 bt_(final_value/initial_value)___________________________________________ (xcm001)_______________________ 9.38130534829006324e-01
 bt_(range_normalised)____________________________________________________ (nitvar001)____________________ 1.77970791881471718e-01
 rmajor___________________________________________________________________ (itvar002)_____________________ 8.00000000000000000e+00
 rmajor_(final_value/initial_value)_______________________________________ (xcm002)_______________________ 1.00000000000000000e+00
 rmajor_(range_normalised)________________________________________________ (nitvar002)____________________ 0.00000000000000000e+00
 te_______________________________________________________________________ (itvar003)_____________________ 1.26478546674706163e+01
 te_(final_value/initial_value)___________________________________________ (xcm003)_______________________ 1.05398788895588469e+00
 te_(range_normalised)____________________________________________________ (nitvar003)____________________ 7.55848717911689894e-02
 beta_____________________________________________________________________ (itvar004)_____________________ 3.32957873115111505e-02
 beta_(final_value/initial_value)_________________________________________ (xcm004)_______________________ 1.10985957705037164e+00
 beta_(range_normalised)__________________________________________________ (nitvar004)____________________ 3.23281154269380797e-02
 dene_____________________________________________________________________ (itvar005)_____________________ 8.02816967693824492e+19
 dene_(final_value/initial_value)_________________________________________ (xcm005)_______________________ 1.07042262359176599e+00
 dene_(range_normalised)__________________________________________________ (nitvar005)____________________ 6.15119354789616865e-02
 hfact____________________________________________________________________ (itvar006)_____________________ 1.19989378651752010e+00
 hfact_(final_value/initial_value)________________________________________ (xcm006)_______________________ 1.09081253319774540e+00
 hfact_(range_normalised)_________________________________________________ (nitvar006)____________________ 9.99903442288654576e-01
 dr_tf_inboard____________________________________________________________ (itvar007)_____________________ 1.19999999999999996e+00
 dr_tf_inboard_(final_value/initial_value)________________________________ (xcm007)_______________________ 1.00000000000000000e+00
 dr_tf_inboard_(range_normalised)_________________________________________ (nitvar007)____________________ 1.16279069767441845e-01
 fwalld___________________________________________________________________ (itvar008)_____________________ 5.10018965814895253e-01
 fwalld_(final_value/initial_value)_______________________________________ (xcm008)_______________________ 5.10018965814895253e-01
 fwalld_(range_normalised)________________________________________________ (nitvar008)____________________ 5.09528494309204438e-01
 dr_cs____________________________________________________________________ (itvar009)_____________________ 5.72983536443585018e-01
 dr_cs_(final_value/initial_value)________________________________________ (xcm009)_______________________ 1.14596707288717004e+00
 dr_cs_(range_normalised)_________________________________________________ (nitvar009)____________________ 2.81426326230500047e-02
 q95______________________________________________________________________ (itvar010)_____________________ 3.64978075287345405e+00
 q95_(final_value/initial_value)__________________________________________ (xcm010)_______________________ 1.04279450082098690e+00
 q95_(range_normalised)___________________________________________________ (nitvar010)____________________ 1.38251224015628598e-02
 ft_burn__________________________________________________________________ (itvar011)_____________________ 1.00000413305559999e+00
 ft_burn_(final_value/initial_value)______________________________________ (xcm011)_______________________ 1.00000413305559999e+00
 ft_burn_(range_normalised)_______________________________________________ (nitvar011)____________________ 1.00000000000000000e+00
 fpnetel__________________________________________________________________ (itvar012)_____________________ 1.00007656449445892e+00
 fpnetel_(final_value/initial_value)______________________________________ (xcm012)_______________________ 1.00007656449445892e+00
 fpnetel_(range_normalised)_______________________________________________ (nitvar012)____________________ 1.00000000000000000e+00
 ffuspow__________________________________________________________________ (itvar013)_____________________ 5.43535795405551303e-01
