# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gf7893f0ee" 
Date_of_run______________________________________________________________ (date)_________________________ "26/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:21" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Toroidal_field_in_plasma_at_point_220____________________________________ b_plasma_toroidal_profile220___ 6.14101356184124203e+00 
Toroidal_field_in_plasma_at_point_221____________________________________ b_plasma_toroidal_profile221___ 6.13598818249440114e+00 
Toroidal_field_in_plasma_at_point_222____________________________________ b_plasma_toroidal_profile222___ 6.13097102126586879e+00 
Toroidal_field_in_plasma_at_point_223____________________________________ b_plasma_toroidal_profile223___ 6.12596205801320082e+00 
Toroidal_field_in_plasma_at_point_224____________________________________ b_plasma_toroidal_profile224___ 6.12096127265972001e+00 
Toroidal_field_in_plasma_at_point_225____________________________________ b_plasma_toroidal_profile225___ 6.11596864519425587e+00 
Toroidal_field_in_plasma_at_point_226____________________________________ b_plasma_toroidal_profile226___ 6.11098415567087017e+00 
Toroidal_field_in_plasma_at_point_227____________________________________ b_plasma_toroidal_profile227___ 6.10600778420859669e+00 
Toroidal_field_in_plasma_at_point_228____________________________________ b_plasma_toroidal_profile228___ 6.10103951099117747e+00 
Toroidal_field_in_plasma_at_point_229____________________________________ b_plasma_toroidal_profile229___ 6.09607931626679456e+00 
Toroidal_field_in_plasma_at_point_230____________________________________ b_plasma_toroidal_profile230___ 6.09112718034781242e+00 
Toroidal_field_in_plasma_at_point_231____________________________________ b_plasma_toroidal_profile231___ 6.08618308361051685e+00 
Toroidal_field_in_plasma_at_point_232____________________________________ b_plasma_toroidal_profile232___ 6.08124700649485561e+00 
Toroidal_field_in_plasma_at_point_233____________________________________ b_plasma_toroidal_profile233___ 6.07631892950417907e+00 
Toroidal_field_in_plasma_at_point_234____________________________________ b_plasma_toroidal_profile234___ 6.07139883320498530e+00 
Toroidal_field_in_plasma_at_point_235____________________________________ b_plasma_toroidal_profile235___ 6.06648669822666431e+00 
Toroidal_field_in_plasma_at_point_236____________________________________ b_plasma_toroidal_profile236___ 6.06158250526124309e+00 
Toroidal_field_in_plasma_at_point_237____________________________________ b_plasma_toroidal_profile237___ 6.05668623506313164e+00 
Toroidal_field_in_plasma_at_point_238____________________________________ b_plasma_toroidal_profile238___ 6.05179786844887602e+00 
Toroidal_field_in_plasma_at_point_239____________________________________ b_plasma_toroidal_profile239___ 6.04691738629690079e+00 
Toroidal_field_in_plasma_at_point_240____________________________________ b_plasma_toroidal_profile240___ 6.04204476954726566e+00 
Toroidal_field_in_plasma_at_point_241____________________________________ b_plasma_toroidal_profile241___ 6.03717999920141501e+00 
Toroidal_field_in_plasma_at_point_242____________________________________ b_plasma_toroidal_profile242___ 6.03232305632192833e+00 
Toroidal_field_in_plasma_at_point_243____________________________________ b_plasma_toroidal_profile243___ 6.02747392203228038e+00 
Toroidal_field_in_plasma_at_point_244____________________________________ b_plasma_toroidal_profile244___ 6.02263257751659253e+00 
Toroidal_field_in_plasma_at_point_245____________________________________ b_plasma_toroidal_profile245___ 6.01779900401938850e+00 
Toroidal_field_in_plasma_at_point_246____________________________________ b_plasma_toroidal_profile246___ 6.01297318284535454e+00 
Toroidal_field_in_plasma_at_point_247____________________________________ b_plasma_toroidal_profile247___ 6.00815509535910053e+00 
Toroidal_field_in_plasma_at_point_248____________________________________ b_plasma_toroidal_profile248___ 6.00334472298491395e+00 
Toroidal_field_in_plasma_at_point_249____________________________________ b_plasma_toroidal_profile249___ 5.99854204720652540e+00 
Toroidal_field_in_plasma_at_point_250____________________________________ b_plasma_toroidal_profile250___ 5.99374704956687232e+00 
Toroidal_field_in_plasma_at_point_251____________________________________ b_plasma_toroidal_profile251___ 5.98895971166785746e+00 
Toroidal_field_in_plasma_at_point_252____________________________________ b_plasma_toroidal_profile252___ 5.98418001517011700e+00 
Toroidal_field_in_plasma_at_point_253____________________________________ b_plasma_toroidal_profile253___ 5.97940794179278878e+00 
Toroidal_field_in_plasma_at_point_254____________________________________ b_plasma_toroidal_profile254___ 5.97464347331327250e+00 
Toroidal_field_in_plasma_at_point_255____________________________________ b_plasma_toroidal_profile255___ 5.96988659156700407e+00 
Toroidal_field_in_plasma_at_point_256____________________________________ b_plasma_toroidal_profile256___ 5.96513727844722119e+00 
Toroidal_field_in_plasma_at_point_257____________________________________ b_plasma_toroidal_profile257___ 5.96039551590473504e+00 
Toroidal_field_in_plasma_at_point_258____________________________________ b_plasma_toroidal_profile258___ 5.95566128594770294e+00 
Toroidal_field_in_plasma_at_point_259____________________________________ b_plasma_toroidal_profile259___ 5.95093457064139475e+00 
Toroidal_field_in_plasma_at_point_260____________________________________ b_plasma_toroidal_profile260___ 5.94621535210797525e+00 
Toroidal_field_in_plasma_at_point_261____________________________________ b_plasma_toroidal_profile261___ 5.94150361252627324e+00 
Toroidal_field_in_plasma_at_point_262____________________________________ b_plasma_toroidal_profile262___ 5.93679933413155769e+00 
Toroidal_field_in_plasma_at_point_263____________________________________ b_plasma_toroidal_profile263___ 5.93210249921531396e+00 
Toroidal_field_in_plasma_at_point_264____________________________________ b_plasma_toroidal_profile264___ 5.92741309012502526e+00 
Toroidal_field_in_plasma_at_point_265____________________________________ b_plasma_toroidal_profile265___ 5.92273108926394709e+00 
Toroidal_field_in_plasma_at_point_266____________________________________ b_plasma_toroidal_profile266___ 5.91805647909089050e+00 
Toroidal_field_in_plasma_at_point_267____________________________________ b_plasma_toroidal_profile267___ 5.91338924211999828e+00 
Toroidal_field_in_plasma_at_point_268____________________________________ b_plasma_toroidal_profile268___ 5.90872936092053358e+00 
Toroidal_field_in_plasma_at_point_269____________________________________ b_plasma_toroidal_profile269___ 5.90407681811665963e+00 
Toroidal_field_in_plasma_at_point_270____________________________________ b_plasma_toroidal_profile270___ 5.89943159638722037e+00 
Toroidal_field_in_plasma_at_point_271____________________________________ b_plasma_toroidal_profile271___ 5.89479367846553259e+00 
Toroidal_field_in_plasma_at_point_272____________________________________ b_plasma_toroidal_profile272___ 5.89016304713916483e+00 
Toroidal_field_in_plasma_at_point_273____________________________________ b_plasma_toroidal_profile273___ 5.88553968524973126e+00 
Toroidal_field_in_plasma_at_point_274____________________________________ b_plasma_toroidal_profile274___ 5.88092357569267232e+00 
Toroidal_field_in_plasma_at_point_275____________________________________ b_plasma_toroidal_profile275___ 5.87631470141705048e+00 
Toroidal_field_in_plasma_at_point_276____________________________________ b_plasma_toroidal_profile276___ 5.87171304542533790e+00 
Toroidal_field_in_plasma_at_point_277____________________________________ b_plasma_toroidal_profile277___ 5.86711859077320597e+00 
Toroidal_field_in_plasma_at_point_278____________________________________ b_plasma_toroidal_profile278___ 5.86253132056931747e+00 
Toroidal_field_in_plasma_at_point_279____________________________________ b_plasma_toroidal_profile279___ 5.85795121797512230e+00 
Toroidal_field_in_plasma_at_point_280____________________________________ b_plasma_toroidal_profile280___ 5.85337826620464963e+00 
Toroidal_field_in_plasma_at_point_281____________________________________ b_plasma_toroidal_profile281___ 5.84881244852430360e+00 
Toroidal_field_in_plasma_at_point_282____________________________________ b_plasma_toroidal_profile282___ 5.84425374825265553e+00 
Toroidal_field_in_plasma_at_point_283____________________________________ b_plasma_toroidal_profile283___ 5.83970214876024674e+00 
Toroidal_field_in_plasma_at_point_284____________________________________ b_plasma_toroidal_profile284___ 5.83515763346938332e+00 
Toroidal_field_in_plasma_at_point_285____________________________________ b_plasma_toroidal_profile285___ 5.83062018585393282e+00 
Toroidal_field_in_plasma_at_point_286____________________________________ b_plasma_toroidal_profile286___ 5.82608978943912703e+00 
Toroidal_field_in_plasma_at_point_287____________________________________ b_plasma_toroidal_profile287___ 5.82156642780136391e+00 
Toroidal_field_in_plasma_at_point_288____________________________________ b_plasma_toroidal_profile288___ 5.81705008456800332e+00 
Toroidal_field_in_plasma_at_point_289____________________________________ b_plasma_toroidal_profile289___ 5.81254074341717608e+00 
Toroidal_field_in_plasma_at_point_290____________________________________ b_plasma_toroidal_profile290___ 5.80803838807758144e+00 
Toroidal_field_in_plasma_at_point_291____________________________________ b_plasma_toroidal_profile291___ 5.80354300232829523e+00 
Toroidal_field_in_plasma_at_point_292____________________________________ b_plasma_toroidal_profile292___ 5.79905456999857538e+00 
Toroidal_field_in_plasma_at_point_293____________________________________ b_plasma_toroidal_profile293___ 5.79457307496766383e+00 
Toroidal_field_in_plasma_at_point_294____________________________________ b_plasma_toroidal_profile294___ 5.79009850116460001e+00 
Toroidal_field_in_plasma_at_point_295____________________________________ b_plasma_toroidal_profile295___ 5.78563083256802280e+00 
Toroidal_field_in_plasma_at_point_296____________________________________ b_plasma_toroidal_profile296___ 5.78117005320598043e+00 
Toroidal_field_in_plasma_at_point_297____________________________________ b_plasma_toroidal_profile297___ 5.77671614715574488e+00 
Toroidal_field_in_plasma_at_point_298____________________________________ b_plasma_toroidal_profile298___ 5.77226909854361558e+00 
Toroidal_field_in_plasma_at_point_299____________________________________ b_plasma_toroidal_profile299___ 5.76782889154473644e+00 
Toroidal_field_in_plasma_at_point_300____________________________________ b_plasma_toroidal_profile300___ 5.76339551038290310e+00 
Toroidal_field_in_plasma_at_point_301____________________________________ b_plasma_toroidal_profile301___ 5.75896893933038179e+00 
Toroidal_field_in_plasma_at_point_302____________________________________ b_plasma_toroidal_profile302___ 5.75454916270771832e+00 
Toroidal_field_in_plasma_at_point_303____________________________________ b_plasma_toroidal_profile303___ 5.75013616488355606e+00 
Toroidal_field_in_plasma_at_point_304____________________________________ b_plasma_toroidal_profile304___ 5.74572993027445023e+00 
Toroidal_field_in_plasma_at_point_305____________________________________ b_plasma_toroidal_profile305___ 5.74133044334468412e+00 
Toroidal_field_in_plasma_at_point_306____________________________________ b_plasma_toroidal_profile306___ 5.73693768860608788e+00 
Toroidal_field_in_plasma_at_point_307____________________________________ b_plasma_toroidal_profile307___ 5.73255165061785732e+00 
Toroidal_field_in_plasma_at_point_308____________________________________ b_plasma_toroidal_profile308___ 5.72817231398636917e+00 
Toroidal_field_in_plasma_at_point_309____________________________________ b_plasma_toroidal_profile309___ 5.72379966336500523e+00 
Toroidal_field_in_plasma_at_point_310____________________________________ b_plasma_toroidal_profile310___ 5.71943368345397207e+00 
Toroidal_field_in_plasma_at_point_311____________________________________ b_plasma_toroidal_profile311___ 5.71507435900011984e+00 
Toroidal_field_in_plasma_at_point_312____________________________________ b_plasma_toroidal_profile312___ 5.71072167479676907e+00 
Toroidal_field_in_plasma_at_point_313____________________________________ b_plasma_toroidal_profile313___ 5.70637561568352947e+00 
Toroidal_field_in_plasma_at_point_314____________________________________ b_plasma_toroidal_profile314___ 5.70203616654612766e+00 
Toroidal_field_in_plasma_at_point_315____________________________________ b_plasma_toroidal_profile315___ 5.69770331231622862e+00 
Toroidal_field_in_plasma_at_point_316____________________________________ b_plasma_toroidal_profile316___ 5.69337703797126604e+00 
Toroidal_field_in_plasma_at_point_317____________________________________ b_plasma_toroidal_profile317___ 5.68905732853426205e+00 
Toroidal_field_in_plasma_at_point_318____________________________________ b_plasma_toroidal_profile318___ 5.68474416907365931e+00 
Toroidal_field_in_plasma_at_point_319____________________________________ b_plasma_toroidal_profile319___ 5.68043754470314965e+00 
Toroidal_field_in_plasma_at_point_320____________________________________ b_plasma_toroidal_profile320___ 5.67613744058149639e+00 
Toroidal_field_in_plasma_at_point_321____________________________________ b_plasma_toroidal_profile321___ 5.67184384191237267e+00 
Toroidal_field_in_plasma_at_point_322____________________________________ b_plasma_toroidal_profile322___ 5.66755673394418480e+00 
Toroidal_field_in_plasma_at_point_323____________________________________ b_plasma_toroidal_profile323___ 5.66327610196990694e+00 
Toroidal_field_in_plasma_at_point_324____________________________________ b_plasma_toroidal_profile324___ 5.65900193132691065e+00 
Toroidal_field_in_plasma_at_point_325____________________________________ b_plasma_toroidal_profile325___ 5.65473420739679966e+00 
Toroidal_field_in_plasma_at_point_326____________________________________ b_plasma_toroidal_profile326___ 5.65047291560524290e+00 
Toroidal_field_in_plasma_at_point_327____________________________________ b_plasma_toroidal_profile327___ 5.64621804142180483e+00 
Toroidal_field_in_plasma_at_point_328____________________________________ b_plasma_toroidal_profile328___ 5.64196957035978741e+00 
Toroidal_field_in_plasma_at_point_329____________________________________ b_plasma_toroidal_profile329___ 5.63772748797605772e+00 
Toroidal_field_in_plasma_at_point_330____________________________________ b_plasma_toroidal_profile330___ 5.63349177987089167e+00 
Toroidal_field_in_plasma_at_point_331____________________________________ b_plasma_toroidal_profile331___ 5.62926243168780527e+00 
Toroidal_field_in_plasma_at_point_332____________________________________ b_plasma_toroidal_profile332___ 5.62503942911339649e+00 
Toroidal_field_in_plasma_at_point_333____________________________________ b_plasma_toroidal_profile333___ 5.62082275787717922e+00 
Toroidal_field_in_plasma_at_point_334____________________________________ b_plasma_toroidal_profile334___ 5.61661240375142867e+00 
Toroidal_field_in_plasma_at_point_335____________________________________ b_plasma_toroidal_profile335___ 5.61240835255101622e+00 
Toroidal_field_in_plasma_at_point_336____________________________________ b_plasma_toroidal_profile336___ 5.60821059013325129e+00 
Toroidal_field_in_plasma_at_point_337____________________________________ b_plasma_toroidal_profile337___ 5.60401910239772594e+00 
Toroidal_field_in_plasma_at_point_338____________________________________ b_plasma_toroidal_profile338___ 5.59983387528615228e+00 
Toroidal_field_in_plasma_at_point_339____________________________________ b_plasma_toroidal_profile339___ 5.59565489478220712e+00 
Toroidal_field_in_plasma_at_point_340____________________________________ b_plasma_toroidal_profile340___ 5.59148214691137735e+00 
Toroidal_field_in_plasma_at_point_341____________________________________ b_plasma_toroidal_profile341___ 5.58731561774080276e+00 
Toroidal_field_in_plasma_at_point_342____________________________________ b_plasma_toroidal_profile342___ 5.58315529337911887e+00 
Toroidal_field_in_plasma_at_point_343____________________________________ b_plasma_toroidal_profile343___ 5.57900115997630763e+00 
Toroidal_field_in_plasma_at_point_344____________________________________ b_plasma_toroidal_profile344___ 5.57485320372353677e+00 
Toroidal_field_in_plasma_at_point_345____________________________________ b_plasma_toroidal_profile345___ 5.57071141085301402e+00 
Toroidal_field_in_plasma_at_point_346____________________________________ b_plasma_toroidal_profile346___ 5.56657576763783002e+00 
Toroidal_field_in_plasma_at_point_347____________________________________ b_plasma_toroidal_profile347___ 5.56244626039180723e+00 
Toroidal_field_in_plasma_at_point_348____________________________________ b_plasma_toroidal_profile348___ 5.55832287546935255e+00 
Toroidal_field_in_plasma_at_point_349____________________________________ b_plasma_toroidal_profile349___ 5.55420559926530188e+00 
Toroidal_field_in_plasma_at_point_350____________________________________ b_plasma_toroidal_profile350___ 5.55009441821477267e+00 
Toroidal_field_in_plasma_at_point_351____________________________________ b_plasma_toroidal_profile351___ 5.54598931879301560e+00 
Toroidal_field_in_plasma_at_point_352____________________________________ b_plasma_toroidal_profile352___ 5.54189028751526802e+00 
Toroidal_field_in_plasma_at_point_353____________________________________ b_plasma_toroidal_profile353___ 5.53779731093660033e+00 
Toroidal_field_in_plasma_at_point_354____________________________________ b_plasma_toroidal_profile354___ 5.53371037565177648e+00 
Toroidal_field_in_plasma_at_point_355____________________________________ b_plasma_toroidal_profile355___ 5.52962946829510127e+00 
Toroidal_field_in_plasma_at_point_356____________________________________ b_plasma_toroidal_profile356___ 5.52555457554027729e+00 
Toroidal_field_in_plasma_at_point_357____________________________________ b_plasma_toroidal_profile357___ 5.52148568410026375e+00 
Toroidal_field_in_plasma_at_point_358____________________________________ b_plasma_toroidal_profile358___ 5.51742278072712100e+00 
Toroidal_field_in_plasma_at_point_359____________________________________ b_plasma_toroidal_profile359___ 5.51336585221188091e+00 
Toroidal_field_in_plasma_at_point_360____________________________________ b_plasma_toroidal_profile360___ 5.50931488538439229e+00 
Toroidal_field_in_plasma_at_point_361____________________________________ b_plasma_toroidal_profile361___ 5.50526986711318500e+00 
Toroidal_field_in_plasma_at_point_362____________________________________ b_plasma_toroidal_profile362___ 5.50123078430532431e+00 
Toroidal_field_in_plasma_at_point_363____________________________________ b_plasma_toroidal_profile363___ 5.49719762390627320e+00 
Toroidal_field_in_plasma_at_point_364____________________________________ b_plasma_toroidal_profile364___ 5.49317037289974852e+00 
Toroidal_field_in_plasma_at_point_365____________________________________ b_plasma_toroidal_profile365___ 5.48914901830758239e+00 
Toroidal_field_in_plasma_at_point_366____________________________________ b_plasma_toroidal_profile366___ 5.48513354718958102e+00 
Toroidal_field_in_plasma_at_point_367____________________________________ b_plasma_toroidal_profile367___ 5.48112394664338964e+00 
Toroidal_field_in_plasma_at_point_368____________________________________ b_plasma_toroidal_profile368___ 5.47712020380435138e+00 
Toroidal_field_in_plasma_at_point_369____________________________________ b_plasma_toroidal_profile369___ 5.47312230584536952e+00 
Toroidal_field_in_plasma_at_point_370____________________________________ b_plasma_toroidal_profile370___ 5.46913023997677339e+00 
Toroidal_field_in_plasma_at_point_371____________________________________ b_plasma_toroidal_profile371___ 5.46514399344617807e+00 
Toroidal_field_in_plasma_at_point_372____________________________________ b_plasma_toroidal_profile372___ 5.46116355353835203e+00 
Toroidal_field_in_plasma_at_point_373____________________________________ b_plasma_toroidal_profile373___ 5.45718890757507769e+00 
Toroidal_field_in_plasma_at_point_374____________________________________ b_plasma_toroidal_profile374___ 5.45322004291502349e+00 
Toroidal_field_in_plasma_at_point_375____________________________________ b_plasma_toroidal_profile375___ 5.44925694695360274e+00 
Toroidal_field_in_plasma_at_point_376____________________________________ b_plasma_toroidal_profile376___ 5.44529960712284478e+00 
Toroidal_field_in_plasma_at_point_377____________________________________ b_plasma_toroidal_profile377___ 5.44134801089126086e+00 
Toroidal_field_in_plasma_at_point_378____________________________________ b_plasma_toroidal_profile378___ 5.43740214576371095e+00 
Toroidal_field_in_plasma_at_point_379____________________________________ b_plasma_toroidal_profile379___ 5.43346199928127405e+00 
Toroidal_field_in_plasma_at_point_380____________________________________ b_plasma_toroidal_profile380___ 5.42952755902111317e+00 
Toroidal_field_in_plasma_at_point_381____________________________________ b_plasma_toroidal_profile381___ 5.42559881259635102e+00 
Toroidal_field_in_plasma_at_point_382____________________________________ b_plasma_toroidal_profile382___ 5.42167574765593496e+00 
Toroidal_field_in_plasma_at_point_383____________________________________ b_plasma_toroidal_profile383___ 5.41775835188450650e+00 
Toroidal_field_in_plasma_at_point_384____________________________________ b_plasma_toroidal_profile384___ 5.41384661300227954e+00 
Toroidal_field_in_plasma_at_point_385____________________________________ b_plasma_toroidal_profile385___ 5.40994051876490456e+00 
Toroidal_field_in_plasma_at_point_386____________________________________ b_plasma_toroidal_profile386___ 5.40604005696334333e+00 
Toroidal_field_in_plasma_at_point_387____________________________________ b_plasma_toroidal_profile387___ 5.40214521542374460e+00 
Toroidal_field_in_plasma_at_point_388____________________________________ b_plasma_toroidal_profile388___ 5.39825598200731260e+00 
Toroidal_field_in_plasma_at_point_389____________________________________ b_plasma_toroidal_profile389___ 5.39437234461018456e+00 
Toroidal_field_in_plasma_at_point_390____________________________________ b_plasma_toroidal_profile390___ 5.39049429116330447e+00 
Toroidal_field_in_plasma_at_point_391____________________________________ b_plasma_toroidal_profile391___ 5.38662180963229620e+00 
Toroidal_field_in_plasma_at_point_392____________________________________ b_plasma_toroidal_profile392___ 5.38275488801734170e+00 
Toroidal_field_in_plasma_at_point_393____________________________________ b_plasma_toroidal_profile393___ 5.37889351435305318e+00 
Toroidal_field_in_plasma_at_point_394____________________________________ b_plasma_toroidal_profile394___ 5.37503767670835586e+00 
Toroidal_field_in_plasma_at_point_395____________________________________ b_plasma_toroidal_profile395___ 5.37118736318635825e+00 
Toroidal_field_in_plasma_at_point_396____________________________________ b_plasma_toroidal_profile396___ 5.36734256192423587e+00 
Toroidal_field_in_plasma_at_point_397____________________________________ b_plasma_toroidal_profile397___ 5.36350326109310238e+00 
Toroidal_field_in_plasma_at_point_398____________________________________ b_plasma_toroidal_profile398___ 5.35966944889789687e+00 
Toroidal_field_in_plasma_at_point_399____________________________________ b_plasma_toroidal_profile399___ 5.35584111357725501e+00 
Toroidal_field_in_plasma_at_point_400____________________________________ b_plasma_toroidal_profile400___ 5.35201824340339538e+00 
Toroidal_field_in_plasma_at_point_401____________________________________ b_plasma_toroidal_profile401___ 5.34820082668199515e+00 
Toroidal_field_in_plasma_at_point_402____________________________________ b_plasma_toroidal_profile402___ 5.34438885175207279e+00 
Toroidal_field_in_plasma_at_point_403____________________________________ b_plasma_toroidal_profile403___ 5.34058230698586733e+00 
Toroidal_field_in_plasma_at_point_404____________________________________ b_plasma_toroidal_profile404___ 5.33678118078872465e+00 
Toroidal_field_in_plasma_at_point_405____________________________________ b_plasma_toroidal_profile405___ 5.33298546159897402e+00 
Toroidal_field_in_plasma_at_point_406____________________________________ b_plasma_toroidal_profile406___ 5.32919513788781618e+00 
Toroidal_field_in_plasma_at_point_407____________________________________ b_plasma_toroidal_profile407___ 5.32541019815920258e+00 
Toroidal_field_in_plasma_at_point_408____________________________________ b_plasma_toroidal_profile408___ 5.32163063094972166e+00 
Toroidal_field_in_plasma_at_point_409____________________________________ b_plasma_toroidal_profile409___ 5.31785642482847987e+00 
Toroidal_field_in_plasma_at_point_410____________________________________ b_plasma_toroidal_profile410___ 5.31408756839699326e+00 
Toroidal_field_in_plasma_at_point_411____________________________________ b_plasma_toroidal_profile411___ 5.31032405028906318e+00 
Toroidal_field_in_plasma_at_point_412____________________________________ b_plasma_toroidal_profile412___ 5.30656585917067058e+00 
Toroidal_field_in_plasma_at_point_413____________________________________ b_plasma_toroidal_profile413___ 5.30281298373985610e+00 
Toroidal_field_in_plasma_at_point_414____________________________________ b_plasma_toroidal_profile414___ 5.29906541272661258e+00 
Toroidal_field_in_plasma_at_point_415____________________________________ b_plasma_toroidal_profile415___ 5.29532313489276607e+00 
Toroidal_field_in_plasma_at_point_416____________________________________ b_plasma_toroidal_profile416___ 5.29158613903186748e+00 
Toroidal_field_in_plasma_at_point_417____________________________________ b_plasma_toroidal_profile417___ 5.28785441396908062e+00 
Toroidal_field_in_plasma_at_point_418____________________________________ b_plasma_toroidal_profile418___ 5.28412794856106860e+00 
Toroidal_field_in_plasma_at_point_419____________________________________ b_plasma_toroidal_profile419___ 5.28040673169588537e+00 
Toroidal_field_in_plasma_at_point_420____________________________________ b_plasma_toroidal_profile420___ 5.27669075229286211e+00 
Toroidal_field_in_plasma_at_point_421____________________________________ b_plasma_toroidal_profile421___ 5.27297999930250150e+00 
Toroidal_field_in_plasma_at_point_422____________________________________ b_plasma_toroidal_profile422___ 5.26927446170636493e+00 
Toroidal_field_in_plasma_at_point_423____________________________________ b_plasma_toroidal_profile423___ 5.26557412851696416e+00 
Toroidal_field_in_plasma_at_point_424____________________________________ b_plasma_toroidal_profile424___ 5.26187898877765470e+00 
Toroidal_field_in_plasma_at_point_425____________________________________ b_plasma_toroidal_profile425___ 5.25818903156252304e+00 
Toroidal_field_in_plasma_at_point_426____________________________________ b_plasma_toroidal_profile426___ 5.25450424597628452e+00 
Toroidal_field_in_plasma_at_point_427____________________________________ b_plasma_toroidal_profile427___ 5.25082462115417226e+00 
Toroidal_field_in_plasma_at_point_428____________________________________ b_plasma_toroidal_profile428___ 5.24715014626183152e+00 
Toroidal_field_in_plasma_at_point_429____________________________________ b_plasma_toroidal_profile429___ 5.24348081049521486e+00 
Toroidal_field_in_plasma_at_point_430____________________________________ b_plasma_toroidal_profile430___ 5.23981660308047292e+00 
Toroidal_field_in_plasma_at_point_431____________________________________ b_plasma_toroidal_profile431___ 5.23615751327385315e+00 
Toroidal_field_in_plasma_at_point_432____________________________________ b_plasma_toroidal_profile432___ 5.23250353036158877e+00 
Toroidal_field_in_plasma_at_point_433____________________________________ b_plasma_toroidal_profile433___ 5.22885464365980290e+00 
Toroidal_field_in_plasma_at_point_434____________________________________ b_plasma_toroidal_profile434___ 5.22521084251439483e+00 
Toroidal_field_in_plasma_at_point_435____________________________________ b_plasma_toroidal_profile435___ 5.22157211630094498e+00 
Toroidal_field_in_plasma_at_point_436____________________________________ b_plasma_toroidal_profile436___ 5.21793845442460480e+00 
Toroidal_field_in_plasma_at_point_437____________________________________ b_plasma_toroidal_profile437___ 5.21430984631999817e+00 
Toroidal_field_in_plasma_at_point_438____________________________________ b_plasma_toroidal_profile438___ 5.21068628145111656e+00 
Toroidal_field_in_plasma_at_point_439____________________________________ b_plasma_toroidal_profile439___ 5.20706774931121963e+00 
Toroidal_field_in_plasma_at_point_440____________________________________ b_plasma_toroidal_profile440___ 5.20345423942273211e+00 
Toroidal_field_in_plasma_at_point_441____________________________________ b_plasma_toroidal_profile441___ 5.19984574133714084e+00 
Toroidal_field_in_plasma_at_point_442____________________________________ b_plasma_toroidal_profile442___ 5.19624224463489792e+00 
Toroidal_field_in_plasma_at_point_443____________________________________ b_plasma_toroidal_profile443___ 5.19264373892531683e+00 
Toroidal_field_in_plasma_at_point_444____________________________________ b_plasma_toroidal_profile444___ 5.18905021384647558e+00 
Toroidal_field_in_plasma_at_point_445____________________________________ b_plasma_toroidal_profile445___ 5.18546165906511547e+00 
Toroidal_field_in_plasma_at_point_446____________________________________ b_plasma_toroidal_profile446___ 5.18187806427654252e+00 
Toroidal_field_in_plasma_at_point_447____________________________________ b_plasma_toroidal_profile447___ 5.17829941920452885e+00 
Toroidal_field_in_plasma_at_point_448____________________________________ b_plasma_toroidal_profile448___ 5.17472571360121325e+00 
Toroidal_field_in_plasma_at_point_449____________________________________ b_plasma_toroidal_profile449___ 5.17115693724700520e+00 
Toroidal_field_in_plasma_at_point_450____________________________________ b_plasma_toroidal_profile450___ 5.16759307995048722e+00 
Toroidal_field_in_plasma_at_point_451____________________________________ b_plasma_toroidal_profile451___ 5.16403413154831803e+00 
Toroidal_field_in_plasma_at_point_452____________________________________ b_plasma_toroidal_profile452___ 5.16048008190513219e+00 
Toroidal_field_in_plasma_at_point_453____________________________________ b_plasma_toroidal_profile453___ 5.15693092091345040e+00 
Toroidal_field_in_plasma_at_point_454____________________________________ b_plasma_toroidal_profile454___ 5.15338663849357914e+00 
Toroidal_field_in_plasma_at_point_455____________________________________ b_plasma_toroidal_profile455___ 5.14984722459351474e+00 
Toroidal_field_in_plasma_at_point_456____________________________________ b_plasma_toroidal_profile456___ 5.14631266918885188e+00 
Toroidal_field_in_plasma_at_point_457____________________________________ b_plasma_toroidal_profile457___ 5.14278296228268683e+00 
Toroidal_field_in_plasma_at_point_458____________________________________ b_plasma_toroidal_profile458___ 5.13925809390552235e+00 
Toroidal_field_in_plasma_at_point_459____________________________________ b_plasma_toroidal_profile459___ 5.13573805411517625e+00 
Toroidal_field_in_plasma_at_point_460____________________________________ b_plasma_toroidal_profile460___ 5.13222283299668458e+00 
Toroidal_field_in_plasma_at_point_461____________________________________ b_plasma_toroidal_profile461___ 5.12871242066221367e+00 
Toroidal_field_in_plasma_at_point_462____________________________________ b_plasma_toroidal_profile462___ 5.12520680725096156e+00 
Toroidal_field_in_plasma_at_point_463____________________________________ b_plasma_toroidal_profile463___ 5.12170598292906831e+00 
Toroidal_field_in_plasma_at_point_464____________________________________ b_plasma_toroidal_profile464___ 5.11820993788952716e+00 
Toroidal_field_in_plasma_at_point_465____________________________________ b_plasma_toroidal_profile465___ 5.11471866235208505e+00 
