 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_number__________________________________________________ (procver)_____________________     "3.1.0   R"
 Date_of_run_____________________________________________________________ (date)________________________     "10/07/2024"
 Time_of_run_____________________________________________________________ (time)________________________     "09:29"
 User____________________________________________________________________ (username)____________________     "root"    
 PROCESS_run_title_______________________________________________________ (runtitle)____________________     "Generic large tokamak                                                                              
 PROCESS_tag_number______________________________________________________ (tagno)_______________________     ""                                                                                                  
 PROCESS_git_branch_name_________________________________________________ (branch_name)_________________     "main"                                                                                              
 PROCESS_last_commit_message_____________________________________________ (commsg)______________________     "Removed confusing comment about double null, added more descriptive comment ([hash]3242)"          
 Input_filename__________________________________________________________ (fileprefix)__________________     "/__w/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT                                                                                                                                                                                                                                                                                                                                      "
 # Numerics #
 VMCON_error_flag________________________________________________________ (ifail)_______________________              1    
 # PROCESS found a feasible solution #
 Number_of_iteration_variables___________________________________________ (nvar)________________________             21    
 Number_of_constraints_(total)___________________________________________ (neqns+nineqns)_______________             26    
 Optimisation_switch_____________________________________________________ (ioptimz)_____________________              1    
 Figure_of_merit_switch__________________________________________________ (minmax)______________________              1    
 Objective_function_name_________________________________________________ (objf_name)___________________     "major radius"                          
 Normalised_objective_function___________________________________________ (norm_objf)___________________      1.6000000000000001E+00 OP 
 Square_root_of_the_sum_of_squares_of_the_constraint_residuals___________ (sqsumsq)_____________________      3.1626491271073568E-06 OP 
 VMCON_convergence_parameter_____________________________________________ (convergence_parameter)_______      4.2182441389790730E-13 OP 
 Number_of_VMCON_iterations______________________________________________ (nviter)______________________             12 OP 
 bt______________________________________________________________________ (itvar001)____________________      4.7016782507922885E+00    
 bt_(final_value/initial_value)__________________________________________ (xcm001)______________________      8.2485583347233127E-01    
 bt_(range_normalised)___________________________________________________ (nitvar001)___________________      1.5644142216713200E-01    
 rmajor__________________________________________________________________ (itvar002)____________________      8.0000000000000000E+00    
 rmajor_(final_value/initial_value)______________________________________ (xcm002)______________________      1.0000000000000000E+00    
 rmajor_(range_normalised)_______________________________________________ (nitvar002)___________________      0.0000000000000000E+00    
 te______________________________________________________________________ (itvar003)____________________      1.2725624643319723E+01    
 te_(final_value/initial_value)__________________________________________ (xcm003)______________________      1.0604687202766436E+00    
 te_(range_normalised)___________________________________________________ (nitvar003)___________________      7.6407882398655216E-02    
 beta____________________________________________________________________ (itvar004)____________________      4.4604096038846519E-02    
 beta_(final_value/initial_value)________________________________________ (xcm004)______________________      1.4868032012948840E+00    
 beta_(range_normalised)_________________________________________________ (nitvar004)___________________      4.3647743782629138E-02    
 dene____________________________________________________________________ (itvar005)____________________      8.5013817330381636E+19    
 dene_(final_value/initial_value)________________________________________ (xcm005)______________________      1.1335175644050886E+00    
 dene_(range_normalised)_________________________________________________ (nitvar005)___________________      6.6340629928960865E-02    
 hfact___________________________________________________________________ (itvar006)____________________      1.1758271669464930E+00    
 hfact_(final_value/initial_value)_______________________________________ (xcm006)______________________      1.0689337881331753E+00    
 hfact_(range_normalised)________________________________________________ (nitvar006)___________________      9.7802469722408447E-01    
 tfcth___________________________________________________________________ (itvar007)____________________      1.2000000000000000E+00    
 tfcth_(final_value/initial_value)_______________________________________ (xcm007)______________________      1.0000000000000000E+00    
 tfcth_(range_normalised)________________________________________________ (nitvar007)___________________      1.1627906976744184E-01    
