# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g18e42840e" 
W_concentration_at_point_37______________________________________________ (f_nd_impurity_electrons13_37)_ 2.35026572637404100e+15 OP 
W_concentration_at_point_38______________________________________________ (f_nd_impurity_electrons13_38)_ 2.35001756534563750e+15 OP 
W_concentration_at_point_39______________________________________________ (f_nd_impurity_electrons13_39)_ 2.34976273604787850e+15 OP 
W_concentration_at_point_40______________________________________________ (f_nd_impurity_electrons13_40)_ 2.34950123445544850e+15 OP 
W_concentration_at_point_41______________________________________________ (f_nd_impurity_electrons13_41)_ 2.34923305643491200e+15 OP 
W_concentration_at_point_42______________________________________________ (f_nd_impurity_electrons13_42)_ 2.34895819774443600e+15 OP 
W_concentration_at_point_43______________________________________________ (f_nd_impurity_electrons13_43)_ 2.34867665403350250e+15 OP 
W_concentration_at_point_44______________________________________________ (f_nd_impurity_electrons13_44)_ 2.34838842084261600e+15 OP 
W_concentration_at_point_45______________________________________________ (f_nd_impurity_electrons13_45)_ 2.34809349360299800e+15 OP 
W_concentration_at_point_46______________________________________________ (f_nd_impurity_electrons13_46)_ 2.34779186763628450e+15 OP 
W_concentration_at_point_47______________________________________________ (f_nd_impurity_electrons13_47)_ 2.34748353815420000e+15 OP 
W_concentration_at_point_48______________________________________________ (f_nd_impurity_electrons13_48)_ 2.34716850025824000e+15 OP 
W_concentration_at_point_49______________________________________________ (f_nd_impurity_electrons13_49)_ 2.34684674893933250e+15 OP 
W_concentration_at_point_50______________________________________________ (f_nd_impurity_electrons13_50)_ 2.34651827907750150e+15 OP 
W_concentration_at_point_51______________________________________________ (f_nd_impurity_electrons13_51)_ 2.34618308544151350e+15 OP 
W_concentration_at_point_52______________________________________________ (f_nd_impurity_electrons13_52)_ 2.34584116268852500e+15 OP 
W_concentration_at_point_53______________________________________________ (f_nd_impurity_electrons13_53)_ 2.34549250536371200e+15 OP 
W_concentration_at_point_54______________________________________________ (f_nd_impurity_electrons13_54)_ 2.34513710789990200e+15 OP 
W_concentration_at_point_55______________________________________________ (f_nd_impurity_electrons13_55)_ 2.34477496461718950e+15 OP 
W_concentration_at_point_56______________________________________________ (f_nd_impurity_electrons13_56)_ 2.34440606972254550e+15 OP 
W_concentration_at_point_57______________________________________________ (f_nd_impurity_electrons13_57)_ 2.34403041730942050e+15 OP 
W_concentration_at_point_58______________________________________________ (f_nd_impurity_electrons13_58)_ 2.34364800135733900e+15 OP 
W_concentration_at_point_59______________________________________________ (f_nd_impurity_electrons13_59)_ 2.34325881573148200e+15 OP 
W_concentration_at_point_60______________________________________________ (f_nd_impurity_electrons13_60)_ 2.34286285418226350e+15 OP 
W_concentration_at_point_61______________________________________________ (f_nd_impurity_electrons13_61)_ 2.34246011034489950e+15 OP 
W_concentration_at_point_62______________________________________________ (f_nd_impurity_electrons13_62)_ 2.34205057773896750e+15 OP 
W_concentration_at_point_63______________________________________________ (f_nd_impurity_electrons13_63)_ 2.34163424976795400e+15 OP 
W_concentration_at_point_64______________________________________________ (f_nd_impurity_electrons13_64)_ 2.34121111971879750e+15 OP 
W_concentration_at_point_65______________________________________________ (f_nd_impurity_electrons13_65)_ 2.34078118076142300e+15 OP 
W_concentration_at_point_66______________________________________________ (f_nd_impurity_electrons13_66)_ 2.34034442594826200e+15 OP 
W_concentration_at_point_67______________________________________________ (f_nd_impurity_electrons13_67)_ 2.33990084821376850e+15 OP 
W_concentration_at_point_68______________________________________________ (f_nd_impurity_electrons13_68)_ 2.33945044037392600e+15 OP 
W_concentration_at_point_69______________________________________________ (f_nd_impurity_electrons13_69)_ 2.33899319512573950e+15 OP 
W_concentration_at_point_70______________________________________________ (f_nd_impurity_electrons13_70)_ 2.33852910504672850e+15 OP 
W_concentration_at_point_71______________________________________________ (f_nd_impurity_electrons13_71)_ 2.33805816259439850e+15 OP 
W_concentration_at_point_72______________________________________________ (f_nd_impurity_electrons13_72)_ 2.33758036010571250e+15 OP 
W_concentration_at_point_73______________________________________________ (f_nd_impurity_electrons13_73)_ 2.33709568979654800e+15 OP 
W_concentration_at_point_74______________________________________________ (f_nd_impurity_electrons13_74)_ 2.33660414376114800e+15 OP 
W_concentration_at_point_75______________________________________________ (f_nd_impurity_electrons13_75)_ 2.33610571397155750e+15 OP 
W_concentration_at_point_76______________________________________________ (f_nd_impurity_electrons13_76)_ 2.33560039227705400e+15 OP 
W_concentration_at_point_77______________________________________________ (f_nd_impurity_electrons13_77)_ 2.33508817040356700e+15 OP 
W_concentration_at_point_78______________________________________________ (f_nd_impurity_electrons13_78)_ 2.33456903995308850e+15 OP 
W_concentration_at_point_79______________________________________________ (f_nd_impurity_electrons13_79)_ 2.33404299240307000e+15 OP 
W_concentration_at_point_80______________________________________________ (f_nd_impurity_electrons13_80)_ 2.33351001910581450e+15 OP 
W_concentration_at_point_81______________________________________________ (f_nd_impurity_electrons13_81)_ 2.33297011128785200e+15 OP 
W_concentration_at_point_82______________________________________________ (f_nd_impurity_electrons13_82)_ 2.33242326004931100e+15 OP 
W_concentration_at_point_83______________________________________________ (f_nd_impurity_electrons13_83)_ 2.33186945636327500e+15 OP 
W_concentration_at_point_84______________________________________________ (f_nd_impurity_electrons13_84)_ 2.33130869107513050e+15 OP 
W_concentration_at_point_85______________________________________________ (f_nd_impurity_electrons13_85)_ 2.33074095490190250e+15 OP 
W_concentration_at_point_86______________________________________________ (f_nd_impurity_electrons13_86)_ 2.33016623843158100e+15 OP 
W_concentration_at_point_87______________________________________________ (f_nd_impurity_electrons13_87)_ 2.32958453212243600e+15 OP 
W_concentration_at_point_88______________________________________________ (f_nd_impurity_electrons13_88)_ 2.32899582630232150e+15 OP 
W_concentration_at_point_89______________________________________________ (f_nd_impurity_electrons13_89)_ 2.32840011116796750e+15 OP 
W_concentration_at_point_90______________________________________________ (f_nd_impurity_electrons13_90)_ 2.32779737678426100e+15 OP 
W_concentration_at_point_91______________________________________________ (f_nd_impurity_electrons13_91)_ 2.32718761308351700e+15 OP 
W_concentration_at_point_92______________________________________________ (f_nd_impurity_electrons13_92)_ 2.32657080986473500e+15 OP 
W_concentration_at_point_93______________________________________________ (f_nd_impurity_electrons13_93)_ 2.32594695679284800e+15 OP 
W_concentration_at_point_94______________________________________________ (f_nd_impurity_electrons13_94)_ 2.32531604339795500e+15 OP 
W_concentration_at_point_95______________________________________________ (f_nd_impurity_electrons13_95)_ 2.32467805907454600e+15 OP 
W_concentration_at_point_96______________________________________________ (f_nd_impurity_electrons13_96)_ 2.32403299308071000e+15 OP 
W_concentration_at_point_97______________________________________________ (f_nd_impurity_electrons13_97)_ 2.32338083453733650e+15 OP 
W_concentration_at_point_98______________________________________________ (f_nd_impurity_electrons13_98)_ 2.32272157242730000e+15 OP 
W_concentration_at_point_99______________________________________________ (f_nd_impurity_electrons13_99)_ 2.32205519559463450e+15 OP 
W_concentration_at_point_100_____________________________________________ (f_nd_impurity_electrons13_100)_ 2.32138169274369400e+15 OP 
W_concentration_at_point_101_____________________________________________ (f_nd_impurity_electrons13_101)_ 2.32070105243830050e+15 OP 
W_concentration_at_point_102_____________________________________________ (f_nd_impurity_electrons13_102)_ 2.32001326310088050e+15 OP 
W_concentration_at_point_103_____________________________________________ (f_nd_impurity_electrons13_103)_ 2.31931831301158650e+15 OP 
W_concentration_at_point_104_____________________________________________ (f_nd_impurity_electrons13_104)_ 2.31861619030740600e+15 OP 
W_concentration_at_point_105_____________________________________________ (f_nd_impurity_electrons13_105)_ 2.31790688298125650e+15 OP 
W_concentration_at_point_106_____________________________________________ (f_nd_impurity_electrons13_106)_ 2.31719037888106950e+15 OP 
W_concentration_at_point_107_____________________________________________ (f_nd_impurity_electrons13_107)_ 2.31646666570885600e+15 OP 
W_concentration_at_point_108_____________________________________________ (f_nd_impurity_electrons13_108)_ 2.31573573101976300e+15 OP 
W_concentration_at_point_109_____________________________________________ (f_nd_impurity_electrons13_109)_ 2.31499756222111300e+15 OP 
W_concentration_at_point_110_____________________________________________ (f_nd_impurity_electrons13_110)_ 2.31425214657142900e+15 OP 
W_concentration_at_point_111_____________________________________________ (f_nd_impurity_electrons13_111)_ 2.31349947117944850e+15 OP 
W_concentration_at_point_112_____________________________________________ (f_nd_impurity_electrons13_112)_ 2.31273952300311800e+15 OP 
W_concentration_at_point_113_____________________________________________ (f_nd_impurity_electrons13_113)_ 2.31197228884857550e+15 OP 
W_concentration_at_point_114_____________________________________________ (f_nd_impurity_electrons13_114)_ 2.31119775536912050e+15 OP 
W_concentration_at_point_115_____________________________________________ (f_nd_impurity_electrons13_115)_ 2.31041590906416100e+15 OP 
W_concentration_at_point_116_____________________________________________ (f_nd_impurity_electrons13_116)_ 2.30962673627815550e+15 OP 
W_concentration_at_point_117_____________________________________________ (f_nd_impurity_electrons13_117)_ 2.30883022319952850e+15 OP 
W_concentration_at_point_118_____________________________________________ (f_nd_impurity_electrons13_118)_ 2.30802635585958050e+15 OP 
W_concentration_at_point_119_____________________________________________ (f_nd_impurity_electrons13_119)_ 2.30721512013137500e+15 OP 
W_concentration_at_point_120_____________________________________________ (f_nd_impurity_electrons13_120)_ 2.30639650172861100e+15 OP 
W_concentration_at_point_121_____________________________________________ (f_nd_impurity_electrons13_121)_ 2.30557048620448150e+15 OP 
W_concentration_at_point_122_____________________________________________ (f_nd_impurity_electrons13_122)_ 2.30473705895051100e+15 OP 
W_concentration_at_point_123_____________________________________________ (f_nd_impurity_electrons13_123)_ 2.30389620519538050e+15 OP 
W_concentration_at_point_124_____________________________________________ (f_nd_impurity_electrons13_124)_ 2.30304791000373450e+15 OP 
W_concentration_at_point_125_____________________________________________ (f_nd_impurity_electrons13_125)_ 2.30219215827496600e+15 OP 
W_concentration_at_point_126_____________________________________________ (f_nd_impurity_electrons13_126)_ 2.30132893474199050e+15 OP 
W_concentration_at_point_127_____________________________________________ (f_nd_impurity_electrons13_127)_ 2.30045822397000000e+15 OP 
W_concentration_at_point_128_____________________________________________ (f_nd_impurity_electrons13_128)_ 2.29958001035519600e+15 OP 
W_concentration_at_point_129_____________________________________________ (f_nd_impurity_electrons13_129)_ 2.29869427812350850e+15 OP 
W_concentration_at_point_130_____________________________________________ (f_nd_impurity_electrons13_130)_ 2.29780101132929200e+15 OP 
W_concentration_at_point_131_____________________________________________ (f_nd_impurity_electrons13_131)_ 2.29690019385400850e+15 OP 
W_concentration_at_point_132_____________________________________________ (f_nd_impurity_electrons13_132)_ 2.29599180940488650e+15 OP 
W_concentration_at_point_133_____________________________________________ (f_nd_impurity_electrons13_133)_ 2.29507584151356150e+15 OP 
W_concentration_at_point_134_____________________________________________ (f_nd_impurity_electrons13_134)_ 2.29415227353470000e+15 OP 
W_concentration_at_point_135_____________________________________________ (f_nd_impurity_electrons13_135)_ 2.29322108864459800e+15 OP 
W_concentration_at_point_136_____________________________________________ (f_nd_impurity_electrons13_136)_ 2.29228226983976600e+15 OP 
W_concentration_at_point_137_____________________________________________ (f_nd_impurity_electrons13_137)_ 2.29133579993548850e+15 OP 
W_concentration_at_point_138_____________________________________________ (f_nd_impurity_electrons13_138)_ 2.29038166156436500e+15 OP 
W_concentration_at_point_139_____________________________________________ (f_nd_impurity_electrons13_139)_ 2.28941983717482850e+15 OP 
W_concentration_at_point_140_____________________________________________ (f_nd_impurity_electrons13_140)_ 2.28845030902964500e+15 OP 
W_concentration_at_point_141_____________________________________________ (f_nd_impurity_electrons13_141)_ 2.28747305920438900e+15 OP 
W_concentration_at_point_142_____________________________________________ (f_nd_impurity_electrons13_142)_ 2.28648806958589700e+15 OP 
W_concentration_at_point_143_____________________________________________ (f_nd_impurity_electrons13_143)_ 2.28549532187070250e+15 OP 
W_concentration_at_point_144_____________________________________________ (f_nd_impurity_electrons13_144)_ 2.28449479756344150e+15 OP 
W_concentration_at_point_145_____________________________________________ (f_nd_impurity_electrons13_145)_ 2.28348647797524200e+15 OP 
W_concentration_at_point_146_____________________________________________ (f_nd_impurity_electrons13_146)_ 2.28247034422208650e+15 OP 
W_concentration_at_point_147_____________________________________________ (f_nd_impurity_electrons13_147)_ 2.28144637722315000e+15 OP 
W_concentration_at_point_148_____________________________________________ (f_nd_impurity_electrons13_148)_ 2.28041455769911650e+15 OP 
W_concentration_at_point_149_____________________________________________ (f_nd_impurity_electrons13_149)_ 2.27937486617047050e+15 OP 
W_concentration_at_point_150_____________________________________________ (f_nd_impurity_electrons13_150)_ 2.27832728295576250e+15 OP 
W_concentration_at_point_151_____________________________________________ (f_nd_impurity_electrons13_151)_ 2.27727178816985050e+15 OP 
W_concentration_at_point_152_____________________________________________ (f_nd_impurity_electrons13_152)_ 2.27620836172211450e+15 OP 
W_concentration_at_point_153_____________________________________________ (f_nd_impurity_electrons13_153)_ 2.27513698331464800e+15 OP 
W_concentration_at_point_154_____________________________________________ (f_nd_impurity_electrons13_154)_ 2.27405763244041950e+15 OP 
W_concentration_at_point_155_____________________________________________ (f_nd_impurity_electrons13_155)_ 2.27297028838141100e+15 OP 
W_concentration_at_point_156_____________________________________________ (f_nd_impurity_electrons13_156)_ 2.27187493020672450e+15 OP 
W_concentration_at_point_157_____________________________________________ (f_nd_impurity_electrons13_157)_ 2.27077153677066750e+15 OP 
W_concentration_at_point_158_____________________________________________ (f_nd_impurity_electrons13_158)_ 2.26966008671080450e+15 OP 
W_concentration_at_point_159_____________________________________________ (f_nd_impurity_electrons13_159)_ 2.26854055844598200e+15 OP 
W_concentration_at_point_160_____________________________________________ (f_nd_impurity_electrons13_160)_ 2.26741293017432750e+15 OP 
W_concentration_at_point_161_____________________________________________ (f_nd_impurity_electrons13_161)_ 2.26627717987121300e+15 OP 
W_concentration_at_point_162_____________________________________________ (f_nd_impurity_electrons13_162)_ 2.26513328528719650e+15 OP 
W_concentration_at_point_163_____________________________________________ (f_nd_impurity_electrons13_163)_ 2.26398122394592550e+15 OP 
W_concentration_at_point_164_____________________________________________ (f_nd_impurity_electrons13_164)_ 2.26282097314201400e+15 OP 
W_concentration_at_point_165_____________________________________________ (f_nd_impurity_electrons13_165)_ 2.26165250993889000e+15 OP 
W_concentration_at_point_166_____________________________________________ (f_nd_impurity_electrons13_166)_ 2.26047581116660450e+15 OP 
W_concentration_at_point_167_____________________________________________ (f_nd_impurity_electrons13_167)_ 2.25929085341961550e+15 OP 
W_concentration_at_point_168_____________________________________________ (f_nd_impurity_electrons13_168)_ 2.25809761305453300e+15 OP 
W_concentration_at_point_169_____________________________________________ (f_nd_impurity_electrons13_169)_ 2.25689606618783750e+15 OP 
W_concentration_at_point_170_____________________________________________ (f_nd_impurity_electrons13_170)_ 2.25568618869355650e+15 OP 
W_concentration_at_point_171_____________________________________________ (f_nd_impurity_electrons13_171)_ 2.25446795620091300e+15 OP 
W_concentration_at_point_172_____________________________________________ (f_nd_impurity_electrons13_172)_ 2.25324134409193650e+15 OP 
W_concentration_at_point_173_____________________________________________ (f_nd_impurity_electrons13_173)_ 2.25200632749903650e+15 OP 
W_concentration_at_point_174_____________________________________________ (f_nd_impurity_electrons13_174)_ 2.25076288130254350e+15 OP 
W_concentration_at_point_175_____________________________________________ (f_nd_impurity_electrons13_175)_ 2.24951098012821150e+15 OP 
W_concentration_at_point_176_____________________________________________ (f_nd_impurity_electrons13_176)_ 2.24825059834467950e+15 OP 
W_concentration_at_point_177_____________________________________________ (f_nd_impurity_electrons13_177)_ 2.24698171006090325e+15 OP 
W_concentration_at_point_178_____________________________________________ (f_nd_impurity_electrons13_178)_ 2.24570428912353850e+15 OP 
W_concentration_at_point_179_____________________________________________ (f_nd_impurity_electrons13_179)_ 2.24441830911429125e+15 OP 
W_concentration_at_point_180_____________________________________________ (f_nd_impurity_electrons13_180)_ 2.24312374334722725e+15 OP 
W_concentration_at_point_181_____________________________________________ (f_nd_impurity_electrons13_181)_ 2.24182056486603725e+15 OP 
W_concentration_at_point_182_____________________________________________ (f_nd_impurity_electrons13_182)_ 2.24050874644126525e+15 OP 
W_concentration_at_point_183_____________________________________________ (f_nd_impurity_electrons13_183)_ 2.23918826056748975e+15 OP 
W_concentration_at_point_184_____________________________________________ (f_nd_impurity_electrons13_184)_ 2.23785907946046775e+15 OP 
W_concentration_at_point_185_____________________________________________ (f_nd_impurity_electrons13_185)_ 2.23652117505422875e+15 OP 
W_concentration_at_point_186_____________________________________________ (f_nd_impurity_electrons13_186)_ 2.23517451899813000e+15 OP 
W_concentration_at_point_187_____________________________________________ (f_nd_impurity_electrons13_187)_ 2.23381908265386300e+15 OP 
W_concentration_at_point_188_____________________________________________ (f_nd_impurity_electrons13_188)_ 2.23245483709241375e+15 OP 
W_concentration_at_point_189_____________________________________________ (f_nd_impurity_electrons13_189)_ 2.23108175309097975e+15 OP 
W_concentration_at_point_190_____________________________________________ (f_nd_impurity_electrons13_190)_ 2.22969980112983450e+15 OP 
W_concentration_at_point_191_____________________________________________ (f_nd_impurity_electrons13_191)_ 2.22830895138914750e+15 OP 
W_concentration_at_point_192_____________________________________________ (f_nd_impurity_electrons13_192)_ 2.22690917374575175e+15 OP 
W_concentration_at_point_193_____________________________________________ (f_nd_impurity_electrons13_193)_ 2.22550043776986425e+15 OP 
W_concentration_at_point_194_____________________________________________ (f_nd_impurity_electrons13_194)_ 2.22408271272175150e+15 OP 
W_concentration_at_point_195_____________________________________________ (f_nd_impurity_electrons13_195)_ 2.22265596754834575e+15 OP 
W_concentration_at_point_196_____________________________________________ (f_nd_impurity_electrons13_196)_ 2.22122017087980675e+15 OP 
W_concentration_at_point_197_____________________________________________ (f_nd_impurity_electrons13_197)_ 2.21977529102603050e+15 OP 
W_concentration_at_point_198_____________________________________________ (f_nd_impurity_electrons13_198)_ 2.21832129597310150e+15 OP 
W_concentration_at_point_199_____________________________________________ (f_nd_impurity_electrons13_199)_ 2.21685815337969150e+15 OP 
W_concentration_at_point_200_____________________________________________ (f_nd_impurity_electrons13_200)_ 2.21538583057339625e+15 OP 
W_concentration_at_point_201_____________________________________________ (f_nd_impurity_electrons13_201)_ 2.21390429454702075e+15 OP 
W_concentration_at_point_202_____________________________________________ (f_nd_impurity_electrons13_202)_ 2.21241351195479950e+15 OP 
W_concentration_at_point_203_____________________________________________ (f_nd_impurity_electrons13_203)_ 2.21091344910856150e+15 OP 
W_concentration_at_point_204_____________________________________________ (f_nd_impurity_electrons13_204)_ 2.20940407197382600e+15 OP 
W_concentration_at_point_205_____________________________________________ (f_nd_impurity_electrons13_205)_ 2.20788534616584675e+15 OP 
W_concentration_at_point_206_____________________________________________ (f_nd_impurity_electrons13_206)_ 2.20635723694558225e+15 OP 
W_concentration_at_point_207_____________________________________________ (f_nd_impurity_electrons13_207)_ 2.20481970921560700e+15 OP 
W_concentration_at_point_208_____________________________________________ (f_nd_impurity_electrons13_208)_ 2.20327272751595350e+15 OP 
W_concentration_at_point_209_____________________________________________ (f_nd_impurity_electrons13_209)_ 2.20171625601988875e+15 OP 
W_concentration_at_point_210_____________________________________________ (f_nd_impurity_electrons13_210)_ 2.20015025852962100e+15 OP 
W_concentration_at_point_211_____________________________________________ (f_nd_impurity_electrons13_211)_ 2.19857469847193625e+15 OP 
W_concentration_at_point_212_____________________________________________ (f_nd_impurity_electrons13_212)_ 2.19698953889376450e+15 OP 
W_concentration_at_point_213_____________________________________________ (f_nd_impurity_electrons13_213)_ 2.19539474245767000e+15 OP 
W_concentration_at_point_214_____________________________________________ (f_nd_impurity_electrons13_214)_ 2.19379027143727075e+15 OP 
W_concentration_at_point_215_____________________________________________ (f_nd_impurity_electrons13_215)_ 2.19217608771258250e+15 OP 
W_concentration_at_point_216_____________________________________________ (f_nd_impurity_electrons13_216)_ 2.19055215276528050e+15 OP 
W_concentration_at_point_217_____________________________________________ (f_nd_impurity_electrons13_217)_ 2.18891842767389025e+15 OP 
W_concentration_at_point_218_____________________________________________ (f_nd_impurity_electrons13_218)_ 2.18727487310888900e+15 OP 
W_concentration_at_point_219_____________________________________________ (f_nd_impurity_electrons13_219)_ 2.18562144932773450e+15 OP 
W_concentration_at_point_220_____________________________________________ (f_nd_impurity_electrons13_220)_ 2.18395811616980250e+15 OP 
W_concentration_at_point_221_____________________________________________ (f_nd_impurity_electrons13_221)_ 2.18228483305124575e+15 OP 
W_concentration_at_point_222_____________________________________________ (f_nd_impurity_electrons13_222)_ 2.18060155895975925e+15 OP 
W_concentration_at_point_223_____________________________________________ (f_nd_impurity_electrons13_223)_ 2.17890825244926400e+15 OP 
W_concentration_at_point_224_____________________________________________ (f_nd_impurity_electrons13_224)_ 2.17720487163449400e+15 OP 
W_concentration_at_point_225_____________________________________________ (f_nd_impurity_electrons13_225)_ 2.17549137418549575e+15 OP 
W_concentration_at_point_226_____________________________________________ (f_nd_impurity_electrons13_226)_ 2.17376771732203125e+15 OP 
W_concentration_at_point_227_____________________________________________ (f_nd_impurity_electrons13_227)_ 2.17203385780788600e+15 OP 
W_concentration_at_point_228_____________________________________________ (f_nd_impurity_electrons13_228)_ 2.17028975194507650e+15 OP 
W_concentration_at_point_229_____________________________________________ (f_nd_impurity_electrons13_229)_ 2.16853535556796275e+15 OP 
W_concentration_at_point_230_____________________________________________ (f_nd_impurity_electrons13_230)_ 2.16677062403725275e+15 OP 
W_concentration_at_point_231_____________________________________________ (f_nd_impurity_electrons13_231)_ 2.16499551223390850e+15 OP 
W_concentration_at_point_232_____________________________________________ (f_nd_impurity_electrons13_232)_ 2.16320997455294000e+15 OP 
W_concentration_at_point_233_____________________________________________ (f_nd_impurity_electrons13_233)_ 2.16141396489709575e+15 OP 
W_concentration_at_point_234_____________________________________________ (f_nd_impurity_electrons13_234)_ 2.15960743667043950e+15 OP 
W_concentration_at_point_235_____________________________________________ (f_nd_impurity_electrons13_235)_ 2.15779034277181300e+15 OP 
W_concentration_at_point_236_____________________________________________ (f_nd_impurity_electrons13_236)_ 2.15596263558818750e+15 OP 
W_concentration_at_point_237_____________________________________________ (f_nd_impurity_electrons13_237)_ 2.15412426698789075e+15 OP 
W_concentration_at_point_238_____________________________________________ (f_nd_impurity_electrons13_238)_ 2.15227518831372050e+15 OP 
W_concentration_at_point_239_____________________________________________ (f_nd_impurity_electrons13_239)_ 2.15041535037592750e+15 OP 
W_concentration_at_point_240_____________________________________________ (f_nd_impurity_electrons13_240)_ 2.14854470344508025e+15 OP 
W_concentration_at_point_241_____________________________________________ (f_nd_impurity_electrons13_241)_ 2.14666319724479425e+15 OP 
W_concentration_at_point_242_____________________________________________ (f_nd_impurity_electrons13_242)_ 2.14477078094433525e+15 OP 
W_concentration_at_point_243_____________________________________________ (f_nd_impurity_electrons13_243)_ 2.14286740315108625e+15 OP 
W_concentration_at_point_244_____________________________________________ (f_nd_impurity_electrons13_244)_ 2.14095301190287500e+15 OP 
W_concentration_at_point_245_____________________________________________ (f_nd_impurity_electrons13_245)_ 2.13902755466016725e+15 OP 
W_concentration_at_point_246_____________________________________________ (f_nd_impurity_electrons13_246)_ 2.13709097829811025e+15 OP 
W_concentration_at_point_247_____________________________________________ (f_nd_impurity_electrons13_247)_ 2.13514322909843500e+15 OP 
W_concentration_at_point_248_____________________________________________ (f_nd_impurity_electrons13_248)_ 2.13318425274120750e+15 OP 
W_concentration_at_point_249_____________________________________________ (f_nd_impurity_electrons13_249)_ 2.13121399429642400e+15 OP 
W_concentration_at_point_250_____________________________________________ (f_nd_impurity_electrons13_250)_ 2.12923239821545425e+15 OP 
W_concentration_at_point_251_____________________________________________ (f_nd_impurity_electrons13_251)_ 2.12723940832232325e+15 OP 
W_concentration_at_point_252_____________________________________________ (f_nd_impurity_electrons13_252)_ 2.12523496780482850e+15 OP 
W_concentration_at_point_253_____________________________________________ (f_nd_impurity_electrons13_253)_ 2.12321901920549150e+15 OP 
W_concentration_at_point_254_____________________________________________ (f_nd_impurity_electrons13_254)_ 2.12119150441233750e+15 OP 
W_concentration_at_point_255_____________________________________________ (f_nd_impurity_electrons13_255)_ 2.11915236464950175e+15 OP 
W_concentration_at_point_256_____________________________________________ (f_nd_impurity_electrons13_256)_ 2.11710154046765225e+15 OP 
W_concentration_at_point_257_____________________________________________ (f_nd_impurity_electrons13_257)_ 2.11503897173423800e+15 OP 
W_concentration_at_point_258_____________________________________________ (f_nd_impurity_electrons13_258)_ 2.11296459762354075e+15 OP 
W_concentration_at_point_259_____________________________________________ (f_nd_impurity_electrons13_259)_ 2.11087835660654175e+15 OP 
W_concentration_at_point_260_____________________________________________ (f_nd_impurity_electrons13_260)_ 2.10878018644058875e+15 OP 
W_concentration_at_point_261_____________________________________________ (f_nd_impurity_electrons13_261)_ 2.10667002415886575e+15 OP 
W_concentration_at_point_262_____________________________________________ (f_nd_impurity_electrons13_262)_ 2.10454780605965225e+15 OP 
W_concentration_at_point_263_____________________________________________ (f_nd_impurity_electrons13_263)_ 2.10241346769537725e+15 OP 
W_concentration_at_point_264_____________________________________________ (f_nd_impurity_electrons13_264)_ 2.10026694386145600e+15 OP 
W_concentration_at_point_265_____________________________________________ (f_nd_impurity_electrons13_265)_ 2.09810816858490725e+15 OP 
W_concentration_at_point_266_____________________________________________ (f_nd_impurity_electrons13_266)_ 2.09593707511274125e+15 OP 
W_concentration_at_point_267_____________________________________________ (f_nd_impurity_electrons13_267)_ 2.09375359590012300e+15 OP 
W_concentration_at_point_268_____________________________________________ (f_nd_impurity_electrons13_268)_ 2.09155766259829325e+15 OP 
W_concentration_at_point_269_____________________________________________ (f_nd_impurity_electrons13_269)_ 2.08934920604225100e+15 OP 
W_concentration_at_point_270_____________________________________________ (f_nd_impurity_electrons13_270)_ 2.08712815623818375e+15 OP 
W_concentration_at_point_271_____________________________________________ (f_nd_impurity_electrons13_271)_ 2.08489444235064875e+15 OP 
W_concentration_at_point_272_____________________________________________ (f_nd_impurity_electrons13_272)_ 2.08264799268948925e+15 OP 
W_concentration_at_point_273_____________________________________________ (f_nd_impurity_electrons13_273)_ 2.08038873469648250e+15 OP 
W_concentration_at_point_274_____________________________________________ (f_nd_impurity_electrons13_274)_ 2.07811659493172225e+15 OP 
W_concentration_at_point_275_____________________________________________ (f_nd_impurity_electrons13_275)_ 2.07583149905971175e+15 OP 
W_concentration_at_point_276_____________________________________________ (f_nd_impurity_electrons13_276)_ 2.07353337183517100e+15 OP 
W_concentration_at_point_277_____________________________________________ (f_nd_impurity_electrons13_277)_ 2.07122213708855650e+15 OP 
W_concentration_at_point_278_____________________________________________ (f_nd_impurity_electrons13_278)_ 2.06889771771126950e+15 OP 
W_concentration_at_point_279_____________________________________________ (f_nd_impurity_electrons13_279)_ 2.06656003564055800e+15 OP 
W_concentration_at_point_280_____________________________________________ (f_nd_impurity_electrons13_280)_ 2.06420901184410475e+15 OP 
W_concentration_at_point_281_____________________________________________ (f_nd_impurity_electrons13_281)_ 2.06184456630428275e+15 OP 
W_concentration_at_point_282_____________________________________________ (f_nd_impurity_electrons13_282)_ 2.05946661800208225e+15 OP 
W_concentration_at_point_283_____________________________________________ (f_nd_impurity_electrons13_283)_ 2.05707508490069100e+15 OP 
W_concentration_at_point_284_____________________________________________ (f_nd_impurity_electrons13_284)_ 2.05466988392872525e+15 OP 
W_concentration_at_point_285_____________________________________________ (f_nd_impurity_electrons13_285)_ 2.05225093096309925e+15 OP 
W_concentration_at_point_286_____________________________________________ (f_nd_impurity_electrons13_286)_ 2.04981814081152250e+15 OP 
W_concentration_at_point_287_____________________________________________ (f_nd_impurity_electrons13_287)_ 2.04737142719461925e+15 OP 
W_concentration_at_point_288_____________________________________________ (f_nd_impurity_electrons13_288)_ 2.04491070272765850e+15 OP 
W_concentration_at_point_289_____________________________________________ (f_nd_impurity_electrons13_289)_ 2.04243587890187875e+15 OP 
W_concentration_at_point_290_____________________________________________ (f_nd_impurity_electrons13_290)_ 2.03994686606540775e+15 OP 
